[2024-09-11 10:37:46,129][__main__][INFO]: Welcome to AirLine!
[2024-09-11 10:37:46,129][reader.Mysql][INFO]: Connecting to database
[2024-09-11 10:37:46,149][reader.Mysql][WARNING]: Failed!
[2024-09-11 10:37:46,150][reader.Mysql][INFO]: Creating Database
[2024-09-11 10:37:46,174][__main__][INFO]: Inserting default flights...
[2024-09-11 10:37:47,195][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Bihar', 'dest': 'Manipur', 'class': 'Economy Class', 'date': '2024-11-23', 'time': '15:00:33', 'price': 449161}
[2024-09-11 10:37:47,259][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Meghalaya', 'dest': 'Gujarat', 'class': 'First Class', 'date': '2025-11-21', 'time': '22:35:30', 'price': 475800}
[2024-09-11 10:37:47,263][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Uttar Pradesh', 'dest': 'Uttarakhand', 'class': 'Premium Economy Class', 'date': '2025-09-18', 'time': '00:12:35', 'price': 499500}
[2024-09-11 10:37:47,267][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Bihar', 'dest': 'West Bengal', 'class': 'Premium Economy Class', 'date': '2025-06-23', 'time': '12:53:13', 'price': 320173}
[2024-09-11 10:37:47,271][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Sikkim', 'dest': 'Himachal Pradesh', 'class': 'Economy Class', 'date': '2025-10-28', 'time': '05:44:05', 'price': 208204}
[2024-09-11 10:37:47,276][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Telangana', 'dest': 'Tripura', 'class': 'Business Class', 'date': '2026-03-29', 'time': '00:01:46', 'price': 472026}
[2024-09-11 10:37:47,280][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Madhya Pradesh', 'dest': 'Gujarat', 'class': 'Premium Economy Class', 'date': '2025-03-22', 'time': '13:21:07', 'price': 676429}
[2024-09-11 10:37:47,283][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Odisha', 'dest': 'Tripura', 'class': 'Economy Class', 'date': '2024-11-15', 'time': '11:15:50', 'price': 247172}
[2024-09-11 10:37:47,286][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Karnataka', 'dest': 'Nagaland', 'class': 'Premium Economy Class', 'date': '2025-12-22', 'time': '08:33:01', 'price': 720548}
[2024-09-11 10:37:47,292][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Telangana', 'dest': 'Mizoram', 'class': 'Premium Economy Class', 'date': '2026-08-22', 'time': '23:06:57', 'price': 740060}
[2024-09-11 10:37:47,295][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Chhattisgarh', 'dest': 'Sikkim', 'class': 'Economy Class', 'date': '2026-06-24', 'time': '20:33:23', 'price': 497055}
[2024-09-11 10:37:47,298][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Tripura', 'dest': 'Gujarat', 'class': 'Premium Economy Class', 'date': '2025-01-24', 'time': '08:45:37', 'price': 196012}
[2024-09-11 10:37:47,301][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Uttarakhand', 'dest': 'Bihar', 'class': 'First Class', 'date': '2024-12-25', 'time': '07:03:19', 'price': 433728}
[2024-09-11 10:37:47,304][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Jharkhand', 'dest': 'Telangana', 'class': 'First Class', 'date': '2025-05-30', 'time': '22:18:38', 'price': 151151}
[2024-09-11 10:37:47,307][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Haryana', 'dest': 'Chhattisgarh', 'class': 'Economy Class', 'date': '2025-12-13', 'time': '03:37:57', 'price': 673082}
[2024-09-11 10:37:47,310][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Maharashtra', 'dest': 'Mizoram', 'class': 'Business Class', 'date': '2025-03-28', 'time': '23:46:47', 'price': 220720}
[2024-09-11 10:37:47,314][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Telangana', 'dest': 'Madhya Pradesh', 'class': 'Premium Economy Class', 'date': '2025-11-22', 'time': '21:02:47', 'price': 237908}
[2024-09-11 10:37:47,317][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Arunachal Pradesh', 'dest': 'Telangana', 'class': 'Economy Class', 'date': '2024-11-23', 'time': '06:04:21', 'price': 780259}
[2024-09-11 10:37:47,320][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Sikkim', 'dest': 'Chhattisgarh', 'class': 'Business Class', 'date': '2025-04-12', 'time': '16:14:37', 'price': 452174}
[2024-09-11 10:37:47,324][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Kerala', 'dest': 'Manipur', 'class': 'Economy Class', 'date': '2026-08-24', 'time': '10:11:00', 'price': 662461}
[2024-09-11 10:37:47,327][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Himachal Pradesh', 'dest': 'Nagaland', 'class': 'Premium Economy Class', 'date': '2024-11-20', 'time': '16:51:50', 'price': 46200}
[2024-09-11 10:37:47,330][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Uttar Pradesh', 'dest': 'Mizoram', 'class': 'First Class', 'date': '2025-01-06', 'time': '08:30:48', 'price': 718076}
[2024-09-11 10:37:47,333][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Karnataka', 'dest': 'Gujarat', 'class': 'Economy Class', 'date': '2024-11-27', 'time': '23:17:37', 'price': 451937}
[2024-09-11 10:37:47,336][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Madhya Pradesh', 'dest': 'Haryana', 'class': 'Business Class', 'date': '2025-07-14', 'time': '15:01:33', 'price': 664226}
[2024-09-11 10:37:47,341][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Himachal Pradesh', 'dest': 'Sikkim', 'class': 'Premium Economy Class', 'date': '2025-01-24', 'time': '10:11:57', 'price': 35243}
[2024-09-11 10:37:47,345][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Kerala', 'dest': 'Arunachal Pradesh', 'class': 'Premium Economy Class', 'date': '2026-05-24', 'time': '08:22:08', 'price': 456394}
[2024-09-11 10:37:47,348][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Assam', 'dest': 'Chhattisgarh', 'class': 'Premium Economy Class', 'date': '2025-12-26', 'time': '08:00:56', 'price': 173842}
[2024-09-11 10:37:47,351][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Uttar Pradesh', 'dest': 'Punjab', 'class': 'Economy Class', 'date': '2026-04-28', 'time': '01:04:52', 'price': 593350}
[2024-09-11 10:37:47,354][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Andhra Pradesh', 'dest': 'Karnataka', 'class': 'Economy Class', 'date': '2026-02-27', 'time': '04:30:13', 'price': 579276}
[2024-09-11 10:37:47,358][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Tamil Nadu', 'dest': 'Manipur', 'class': 'Economy Class', 'date': '2025-02-10', 'time': '02:22:00', 'price': 707950}
[2024-09-11 10:37:47,360][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Tripura', 'dest': 'Himachal Pradesh', 'class': 'Economy Class', 'date': '2025-07-08', 'time': '21:31:06', 'price': 44393}
[2024-09-11 10:37:47,363][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Uttar Pradesh', 'dest': 'Chhattisgarh', 'class': 'Business Class', 'date': '2025-07-08', 'time': '13:44:22', 'price': 796922}
[2024-09-11 10:37:47,366][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Mizoram', 'dest': 'Jharkhand', 'class': 'Premium Economy Class', 'date': '2024-10-25', 'time': '00:11:22', 'price': 216833}
[2024-09-11 10:37:47,368][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Jharkhand', 'dest': 'Gujarat', 'class': 'First Class', 'date': '2024-12-10', 'time': '08:24:04', 'price': 381538}
[2024-09-11 10:37:47,371][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Assam', 'dest': 'Andhra Pradesh', 'class': 'First Class', 'date': '2025-03-28', 'time': '21:49:32', 'price': 34061}
[2024-09-11 10:37:47,374][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Bihar', 'dest': 'Meghalaya', 'class': 'Premium Economy Class', 'date': '2025-04-28', 'time': '03:14:30', 'price': 232394}
[2024-09-11 10:37:47,379][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Uttarakhand', 'dest': 'Himachal Pradesh', 'class': 'Business Class', 'date': '2025-12-12', 'time': '12:08:23', 'price': 768787}
[2024-09-11 10:37:47,382][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Maharashtra', 'dest': 'West Bengal', 'class': 'Economy Class', 'date': '2025-04-05', 'time': '01:27:35', 'price': 440238}
[2024-09-11 10:37:47,385][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Goa', 'dest': 'Himachal Pradesh', 'class': 'Business Class', 'date': '2026-03-09', 'time': '08:45:00', 'price': 433692}
[2024-09-11 10:37:47,390][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Meghalaya', 'dest': 'Tripura', 'class': 'First Class', 'date': '2025-09-02', 'time': '08:24:52', 'price': 784216}
[2024-09-11 10:37:47,395][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Kerala', 'dest': 'Assam', 'class': 'Economy Class', 'date': '2026-05-23', 'time': '20:34:01', 'price': 202680}
[2024-09-11 10:37:47,398][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Karnataka', 'dest': 'Mizoram', 'class': 'Economy Class', 'date': '2025-09-17', 'time': '08:02:08', 'price': 660221}
[2024-09-11 10:37:47,403][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Tamil Nadu', 'dest': 'Sikkim', 'class': 'First Class', 'date': '2025-05-28', 'time': '06:28:44', 'price': 196848}
[2024-09-11 10:37:47,406][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Punjab', 'dest': 'Nagaland', 'class': 'First Class', 'date': '2025-04-14', 'time': '19:04:17', 'price': 105313}
[2024-09-11 10:37:47,411][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Kerala', 'dest': 'Tripura', 'class': 'First Class', 'date': '2025-01-08', 'time': '07:11:54', 'price': 497581}
[2024-09-11 10:37:47,413][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Manipur', 'dest': 'Gujarat', 'class': 'First Class', 'date': '2026-08-06', 'time': '00:43:06', 'price': 126060}
[2024-09-11 10:37:47,415][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Telangana', 'dest': 'Punjab', 'class': 'Business Class', 'date': '2026-06-17', 'time': '01:00:01', 'price': 712159}
[2024-09-11 10:37:47,418][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Jharkhand', 'dest': 'Arunachal Pradesh', 'class': 'First Class', 'date': '2024-10-21', 'time': '21:44:22', 'price': 442656}
[2024-09-11 10:37:47,421][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Tamil Nadu', 'dest': 'Rajasthan', 'class': 'Business Class', 'date': '2025-04-02', 'time': '19:04:16', 'price': 111939}
[2024-09-11 10:37:47,425][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Nagaland', 'dest': 'Haryana', 'class': 'Economy Class', 'date': '2024-12-08', 'time': '22:13:16', 'price': 728803}
[2024-09-11 10:37:47,428][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Maharashtra', 'dest': 'Uttar Pradesh', 'class': 'First Class', 'date': '2026-03-09', 'time': '08:18:08', 'price': 195907}
[2024-09-11 10:37:47,430][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Assam', 'dest': 'Mizoram', 'class': 'First Class', 'date': '2026-05-28', 'time': '15:31:03', 'price': 51030}
[2024-09-11 10:37:47,432][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Bihar', 'dest': 'Odisha', 'class': 'Economy Class', 'date': '2025-08-30', 'time': '11:39:05', 'price': 400505}
[2024-09-11 10:37:47,435][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Goa', 'dest': 'Sikkim', 'class': 'First Class', 'date': '2025-12-17', 'time': '20:58:57', 'price': 609905}
[2024-09-11 10:37:47,437][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Andhra Pradesh', 'dest': 'Goa', 'class': 'Business Class', 'date': '2026-07-29', 'time': '09:13:15', 'price': 70914}
[2024-09-11 10:37:47,441][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Odisha', 'dest': 'Gujarat', 'class': 'Business Class', 'date': '2026-08-29', 'time': '21:29:43', 'price': 433064}
[2024-09-11 10:37:47,444][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Manipur', 'dest': 'West Bengal', 'class': 'First Class', 'date': '2026-01-15', 'time': '20:03:07', 'price': 138092}
[2024-09-11 10:37:47,446][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Andhra Pradesh', 'dest': 'Sikkim', 'class': 'Economy Class', 'date': '2025-08-09', 'time': '13:12:13', 'price': 114641}
[2024-09-11 10:37:47,448][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Maharashtra', 'dest': 'Himachal Pradesh', 'class': 'First Class', 'date': '2026-03-21', 'time': '14:48:48', 'price': 592670}
[2024-09-11 10:37:47,451][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Karnataka', 'dest': 'Sikkim', 'class': 'Premium Economy Class', 'date': '2024-11-21', 'time': '08:22:50', 'price': 377127}
[2024-09-11 10:37:47,458][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Kerala', 'dest': 'Andhra Pradesh', 'class': 'Economy Class', 'date': '2025-09-07', 'time': '18:00:17', 'price': 352103}
[2024-09-11 10:37:47,463][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Telangana', 'dest': 'Odisha', 'class': 'First Class', 'date': '2026-05-19', 'time': '15:34:43', 'price': 796196}
[2024-09-11 10:37:47,467][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Meghalaya', 'dest': 'Andhra Pradesh', 'class': 'Economy Class', 'date': '2025-02-28', 'time': '23:46:16', 'price': 195518}
[2024-09-11 10:37:47,471][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Punjab', 'dest': 'Andhra Pradesh', 'class': 'Premium Economy Class', 'date': '2024-12-28', 'time': '07:35:17', 'price': 273018}
[2024-09-11 10:37:47,503][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'West Bengal', 'dest': 'Madhya Pradesh', 'class': 'Economy Class', 'date': '2024-10-12', 'time': '00:53:15', 'price': 602156}
[2024-09-11 10:37:47,510][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Uttar Pradesh', 'dest': 'Nagaland', 'class': 'Premium Economy Class', 'date': '2026-07-29', 'time': '03:40:03', 'price': 205592}
[2024-09-11 10:37:47,515][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'West Bengal', 'dest': 'Telangana', 'class': 'Premium Economy Class', 'date': '2025-02-08', 'time': '11:01:07', 'price': 631714}
[2024-09-11 10:37:47,521][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Nagaland', 'dest': 'Meghalaya', 'class': 'First Class', 'date': '2025-07-03', 'time': '16:18:08', 'price': 510449}
[2024-09-11 10:37:47,527][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Tripura', 'dest': 'Sikkim', 'class': 'First Class', 'date': '2025-04-15', 'time': '23:50:30', 'price': 764835}
[2024-09-11 10:37:47,532][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Jharkhand', 'dest': 'Tripura', 'class': 'Economy Class', 'date': '2025-03-01', 'time': '18:03:56', 'price': 445708}
[2024-09-11 10:37:47,536][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Gujarat', 'dest': 'Kerala', 'class': 'Premium Economy Class', 'date': '2026-06-02', 'time': '04:18:15', 'price': 317313}
[2024-09-11 10:37:47,540][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'West Bengal', 'dest': 'Arunachal Pradesh', 'class': 'Economy Class', 'date': '2025-11-04', 'time': '17:41:27', 'price': 135819}
[2024-09-11 10:37:47,543][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Uttarakhand', 'dest': 'Arunachal Pradesh', 'class': 'First Class', 'date': '2025-03-17', 'time': '20:10:30', 'price': 606684}
[2024-09-11 10:37:47,547][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Bihar', 'dest': 'Karnataka', 'class': 'Economy Class', 'date': '2025-04-16', 'time': '15:49:11', 'price': 159284}
[2024-09-11 10:37:47,549][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Andhra Pradesh', 'dest': 'Mizoram', 'class': 'Economy Class', 'date': '2025-09-01', 'time': '21:11:59', 'price': 259303}
[2024-09-11 10:37:47,551][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Himachal Pradesh', 'dest': 'Madhya Pradesh', 'class': 'Business Class', 'date': '2025-05-30', 'time': '09:34:21', 'price': 446745}
[2024-09-11 10:37:47,556][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Odisha', 'dest': 'Tripura', 'class': 'Premium Economy Class', 'date': '2026-08-26', 'time': '22:01:14', 'price': 305700}
[2024-09-11 10:37:47,560][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Punjab', 'dest': 'Chhattisgarh', 'class': 'Premium Economy Class', 'date': '2025-03-17', 'time': '03:48:26', 'price': 62294}
[2024-09-11 10:37:47,563][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Tamil Nadu', 'dest': 'Haryana', 'class': 'Business Class', 'date': '2026-02-06', 'time': '22:34:32', 'price': 422143}
[2024-09-11 10:37:47,565][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Gujarat', 'dest': 'Tripura', 'class': 'First Class', 'date': '2025-11-09', 'time': '04:25:29', 'price': 539954}
[2024-09-11 10:37:47,567][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Andhra Pradesh', 'dest': 'Gujarat', 'class': 'Premium Economy Class', 'date': '2024-12-17', 'time': '02:19:19', 'price': 268535}
[2024-09-11 10:37:47,569][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Rajasthan', 'dest': 'Uttar Pradesh', 'class': 'First Class', 'date': '2024-11-16', 'time': '12:13:05', 'price': 126958}
[2024-09-11 10:37:47,573][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Punjab', 'dest': 'Karnataka', 'class': 'Business Class', 'date': '2026-05-30', 'time': '13:49:59', 'price': 483567}
[2024-09-11 10:37:47,576][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Bihar', 'dest': 'Tripura', 'class': 'Economy Class', 'date': '2024-10-03', 'time': '11:15:51', 'price': 199053}
[2024-09-11 10:37:47,581][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Sikkim', 'dest': 'Madhya Pradesh', 'class': 'First Class', 'date': '2025-11-15', 'time': '13:07:46', 'price': 445338}
[2024-09-11 10:37:47,586][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Manipur', 'dest': 'Goa', 'class': 'Economy Class', 'date': '2024-10-02', 'time': '15:14:03', 'price': 523275}
[2024-09-11 10:37:47,594][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Maharashtra', 'dest': 'Uttarakhand', 'class': 'First Class', 'date': '2025-06-30', 'time': '01:13:43', 'price': 704909}
[2024-09-11 10:37:47,600][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Uttarakhand', 'dest': 'Rajasthan', 'class': 'Business Class', 'date': '2022-10-15', 'time': '11:35:51', 'price': 351922}
[2024-09-11 10:37:47,609][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Haryana', 'dest': 'Goa', 'class': 'Premium Economy Class', 'date': '2022-12-05', 'time': '13:45:36', 'price': 739529}
[2024-09-11 10:37:47,615][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Goa', 'dest': 'Himachal Pradesh', 'class': 'Business Class', 'date': '2024-01-13', 'time': '23:42:50', 'price': 715848}
[2024-09-11 10:37:47,621][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Telangana', 'dest': 'Uttarakhand', 'class': 'Premium Economy Class', 'date': '2024-04-07', 'time': '21:34:53', 'price': 473713}
[2024-09-11 10:37:47,628][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Odisha', 'dest': 'Gujarat', 'class': 'Business Class', 'date': '2022-11-18', 'time': '15:42:36', 'price': 765329}
[2024-09-11 10:37:47,633][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Uttarakhand', 'dest': 'Tripura', 'class': 'Business Class', 'date': '2023-08-07', 'time': '15:27:37', 'price': 581115}
[2024-09-11 10:37:47,639][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Assam', 'dest': 'Nagaland', 'class': 'Business Class', 'date': '2024-01-29', 'time': '08:15:51', 'price': 662371}
[2024-09-11 10:37:47,645][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Punjab', 'dest': 'Haryana', 'class': 'Economy Class', 'date': '2024-03-31', 'time': '20:08:44', 'price': 763901}
[2024-09-11 10:37:47,650][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Karnataka', 'dest': 'Haryana', 'class': 'Economy Class', 'date': '2023-04-13', 'time': '22:38:55', 'price': 147867}
[2024-09-11 10:37:47,655][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'West Bengal', 'dest': 'Chhattisgarh', 'class': 'Business Class', 'date': '2022-11-23', 'time': '15:58:28', 'price': 321021}
[2024-09-11 10:37:47,663][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Karnataka', 'dest': 'Punjab', 'class': 'Business Class', 'date': '2023-01-16', 'time': '16:34:55', 'price': 785468}
[2024-09-11 10:37:47,667][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Goa', 'dest': 'Nagaland', 'class': 'Business Class', 'date': '2024-06-21', 'time': '12:30:22', 'price': 42169}
[2024-09-11 10:37:47,670][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Bihar', 'dest': 'Himachal Pradesh', 'class': 'Premium Economy Class', 'date': '2024-02-12', 'time': '02:41:56', 'price': 501545}
[2024-09-11 10:37:47,676][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Jharkhand', 'dest': 'Punjab', 'class': 'First Class', 'date': '2023-05-23', 'time': '00:10:55', 'price': 700157}
[2024-09-11 10:37:47,678][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Bihar', 'dest': 'West Bengal', 'class': 'First Class', 'date': '2024-01-30', 'time': '13:05:44', 'price': 631483}
[2024-09-11 10:37:47,680][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Tamil Nadu', 'dest': 'Kerala', 'class': 'Economy Class', 'date': '2022-11-08', 'time': '14:34:59', 'price': 64523}
[2024-09-11 10:37:47,684][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Tripura', 'dest': 'Karnataka', 'class': 'First Class', 'date': '2022-09-21', 'time': '00:42:14', 'price': 29269}
