[2024-09-09 19:11:00,656][__main__][INFO]: Welcome to AirLine!
[2024-09-09 19:11:00,656][reader.Mysql][INFO]: Connecting to database
[2024-09-09 19:11:00,673][reader.Mysql][WARNING]: Failed!
[2024-09-09 19:11:00,688][reader.Mysql][INFO]: Creating Database
[2024-09-09 19:11:00,709][__main__][INFO]: Inserting default flights...
[2024-09-09 19:11:01,716][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Jharkhand', 'dest': 'Jharkhand', 'class': 'Business Class', 'date': '2024-09-29', 'time': '20:16:57', 'price': 312688}
[2024-09-09 19:11:01,833][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Arunachal Pradesh', 'dest': 'Arunachal Pradesh', 'class': 'Economy Class', 'date': '2024-11-09', 'time': '11:34:01', 'price': 418520}
[2024-09-09 19:11:01,836][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Himachal Pradesh', 'dest': 'Himachal Pradesh', 'class': 'First Class', 'date': '2025-04-25', 'time': '20:59:43', 'price': 503076}
[2024-09-09 19:11:01,840][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Assam, Bihar', 'dest': 'Assam, Bihar', 'class': 'First Class', 'date': '2026-08-29', 'time': '03:17:56', 'price': 595759}
[2024-09-09 19:11:01,844][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Tamil Nadu', 'dest': 'Tamil Nadu', 'class': 'Economy Class', 'date': '2025-08-22', 'time': '09:59:46', 'price': 643188}
[2024-09-09 19:11:01,850][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Tripura', 'dest': 'Tripura', 'class': 'First Class', 'date': '2025-06-21', 'time': '02:15:07', 'price': 507081}
[2024-09-09 19:11:01,850][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Nagaland', 'dest': 'Nagaland', 'class': 'Business Class', 'date': '2025-01-23', 'time': '09:31:59', 'price': 133160}
[2024-09-09 19:11:01,857][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Telangana', 'dest': 'Telangana', 'class': 'First Class', 'date': '2026-05-16', 'time': '13:33:44', 'price': 763714}
[2024-09-09 19:11:01,860][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Madhya Pradesh', 'dest': 'Madhya Pradesh', 'class': 'Economy Class', 'date': '2025-03-03', 'time': '04:47:41', 'price': 411712}
[2024-09-09 19:11:01,867][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Punjab', 'dest': 'Punjab', 'class': 'Business Class', 'date': '2026-04-25', 'time': '13:42:55', 'price': 468714}
[2024-09-09 19:11:01,872][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Maharashtra', 'dest': 'Maharashtra', 'class': 'First Class', 'date': '2025-01-28', 'time': '03:53:23', 'price': 337887}
[2024-09-09 19:11:01,878][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Kerala', 'dest': 'Kerala', 'class': 'Business Class', 'date': '2025-01-02', 'time': '01:14:04', 'price': 193744}
[2024-09-09 19:11:01,884][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Maharashtra', 'dest': 'Maharashtra', 'class': 'Premium Economy Class', 'date': '2026-08-25', 'time': '22:47:16', 'price': 410821}
[2024-09-09 19:11:01,888][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Telangana', 'dest': 'Telangana', 'class': 'First Class', 'date': '2026-07-23', 'time': '12:34:57', 'price': 628282}
[2024-09-09 19:11:01,894][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'West Bengal', 'dest': 'West Bengal', 'class': 'Premium Economy Class', 'date': '2025-01-07', 'time': '22:09:23', 'price': 228635}
[2024-09-09 19:11:01,899][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Odisha', 'dest': 'Odisha', 'class': 'Economy Class', 'date': '2025-09-08', 'time': '14:44:57', 'price': 259946}
[2024-09-09 19:11:01,905][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Rajasthan', 'dest': 'Rajasthan', 'class': 'Economy Class', 'date': '2026-06-09', 'time': '15:18:07', 'price': 141087}
[2024-09-09 19:11:01,910][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Sikkim', 'dest': 'Sikkim', 'class': 'Premium Economy Class', 'date': '2025-01-04', 'time': '11:46:46', 'price': 441982}
[2024-09-09 19:11:01,916][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Karnataka', 'dest': 'Karnataka', 'class': 'Economy Class', 'date': '2026-03-05', 'time': '17:36:37', 'price': 776093}
[2024-09-09 19:11:01,919][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Uttarakhand', 'dest': 'Uttarakhand', 'class': 'Economy Class', 'date': '2026-02-06', 'time': '23:34:30', 'price': 394634}
[2024-09-09 19:11:01,926][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Punjab', 'dest': 'Punjab', 'class': 'First Class', 'date': '2025-04-17', 'time': '06:35:03', 'price': 74609}
[2024-09-09 19:11:01,931][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Himachal Pradesh', 'dest': 'Himachal Pradesh', 'class': 'First Class', 'date': '2026-08-20', 'time': '22:01:13', 'price': 160081}
[2024-09-09 19:11:01,934][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Telangana', 'dest': 'Telangana', 'class': 'Economy Class', 'date': '2025-12-08', 'time': '16:29:51', 'price': 41708}
[2024-09-09 19:11:01,942][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Manipur', 'dest': 'Manipur', 'class': 'Business Class', 'date': '2026-07-04', 'time': '10:05:04', 'price': 311040}
[2024-09-09 19:11:01,947][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Jharkhand', 'dest': 'Jharkhand', 'class': 'Business Class', 'date': '2025-04-23', 'time': '11:50:38', 'price': 534210}
[2024-09-09 19:11:01,950][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Arunachal Pradesh', 'dest': 'Arunachal Pradesh', 'class': 'Economy Class', 'date': '2026-01-09', 'time': '14:01:26', 'price': 393333}
[2024-09-09 19:11:01,956][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Telangana', 'dest': 'Telangana', 'class': 'Economy Class', 'date': '2024-10-03', 'time': '19:01:47', 'price': 657890}
[2024-09-09 19:11:01,961][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'West Bengal', 'dest': 'West Bengal', 'class': 'Premium Economy Class', 'date': '2025-02-20', 'time': '03:33:49', 'price': 590280}
[2024-09-09 19:11:01,967][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Manipur', 'dest': 'Manipur', 'class': 'Premium Economy Class', 'date': '2025-07-05', 'time': '23:33:36', 'price': 368331}
[2024-09-09 19:11:01,972][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Andhra Pradesh', 'dest': 'Andhra Pradesh', 'class': 'First Class', 'date': '2025-05-15', 'time': '06:27:13', 'price': 712465}
[2024-09-09 19:11:01,976][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Punjab', 'dest': 'Punjab', 'class': 'Economy Class', 'date': '2026-08-30', 'time': '21:21:34', 'price': 550210}
[2024-09-09 19:11:01,982][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Goa', 'dest': 'Goa', 'class': 'First Class', 'date': '2026-07-03', 'time': '01:17:14', 'price': 671899}
[2024-09-09 19:11:01,983][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Kerala', 'dest': 'Kerala', 'class': 'Premium Economy Class', 'date': '2025-04-22', 'time': '20:40:16', 'price': 186784}
[2024-09-09 19:11:01,992][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Manipur', 'dest': 'Manipur', 'class': 'Business Class', 'date': '2025-03-21', 'time': '17:29:46', 'price': 711349}
[2024-09-09 19:11:01,996][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Odisha', 'dest': 'Odisha', 'class': 'Premium Economy Class', 'date': '2025-11-06', 'time': '07:14:41', 'price': 680172}
[2024-09-09 19:11:02,002][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Telangana', 'dest': 'Telangana', 'class': 'Premium Economy Class', 'date': '2026-07-07', 'time': '06:45:06', 'price': 712868}
[2024-09-09 19:11:02,006][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Assam, Bihar', 'dest': 'Assam, Bihar', 'class': 'Business Class', 'date': '2025-02-02', 'time': '23:33:47', 'price': 291024}
[2024-09-09 19:11:02,011][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Odisha', 'dest': 'Odisha', 'class': 'Premium Economy Class', 'date': '2025-02-20', 'time': '03:09:03', 'price': 56702}
[2024-09-09 19:11:02,017][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Kerala', 'dest': 'Kerala', 'class': 'Premium Economy Class', 'date': '2025-03-25', 'time': '20:33:30', 'price': 527727}
[2024-09-09 19:11:02,018][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Rajasthan', 'dest': 'Rajasthan', 'class': 'Premium Economy Class', 'date': '2025-03-05', 'time': '20:37:32', 'price': 623006}
[2024-09-09 19:11:02,026][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Tamil Nadu', 'dest': 'Tamil Nadu', 'class': 'First Class', 'date': '2025-12-01', 'time': '21:35:50', 'price': 729772}
[2024-09-09 19:11:02,030][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Mizoram', 'dest': 'Mizoram', 'class': 'Economy Class', 'date': '2026-07-13', 'time': '13:11:41', 'price': 693544}
[2024-09-09 19:11:02,035][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Madhya Pradesh', 'dest': 'Madhya Pradesh', 'class': 'Premium Economy Class', 'date': '2025-06-28', 'time': '17:51:59', 'price': 227386}
[2024-09-09 19:11:02,039][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Odisha', 'dest': 'Odisha', 'class': 'First Class', 'date': '2025-04-10', 'time': '22:48:09', 'price': 670399}
[2024-09-09 19:11:02,044][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Sikkim', 'dest': 'Sikkim', 'class': 'First Class', 'date': '2026-01-06', 'time': '05:08:20', 'price': 351073}
[2024-09-09 19:11:02,050][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Gujarat', 'dest': 'Gujarat', 'class': 'Economy Class', 'date': '2025-08-04', 'time': '23:22:09', 'price': 144944}
[2024-09-09 19:11:02,053][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Goa', 'dest': 'Goa', 'class': 'First Class', 'date': '2024-12-11', 'time': '02:08:36', 'price': 735473}
[2024-09-09 19:11:02,058][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Maharashtra', 'dest': 'Maharashtra', 'class': 'First Class', 'date': '2025-12-08', 'time': '07:26:56', 'price': 556611}
[2024-09-09 19:11:02,063][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Odisha', 'dest': 'Odisha', 'class': 'First Class', 'date': '2024-10-06', 'time': '02:16:17', 'price': 599031}
[2024-09-09 19:11:02,068][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Uttarakhand', 'dest': 'Uttarakhand', 'class': 'First Class', 'date': '2025-09-27', 'time': '00:33:46', 'price': 372012}
[2024-09-09 19:11:02,072][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'West Bengal', 'dest': 'West Bengal', 'class': 'Business Class', 'date': '2026-01-25', 'time': '15:42:54', 'price': 195222}
[2024-09-09 19:11:02,077][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Jharkhand', 'dest': 'Jharkhand', 'class': 'Premium Economy Class', 'date': '2024-10-12', 'time': '03:28:36', 'price': 289710}
[2024-09-09 19:11:02,081][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Madhya Pradesh', 'dest': 'Madhya Pradesh', 'class': 'Economy Class', 'date': '2025-11-22', 'time': '02:33:37', 'price': 259733}
[2024-09-09 19:11:02,084][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Mizoram', 'dest': 'Mizoram', 'class': 'Economy Class', 'date': '2025-05-15', 'time': '08:01:36', 'price': 112552}
[2024-09-09 19:11:02,090][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Jharkhand', 'dest': 'Jharkhand', 'class': 'Economy Class', 'date': '2025-02-05', 'time': '17:42:09', 'price': 515670}
[2024-09-09 19:11:02,095][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Rajasthan', 'dest': 'Rajasthan', 'class': 'First Class', 'date': '2024-10-20', 'time': '01:30:15', 'price': 91948}
[2024-09-09 19:11:02,101][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Himachal Pradesh', 'dest': 'Himachal Pradesh', 'class': 'First Class', 'date': '2026-02-22', 'time': '13:59:37', 'price': 208514}
[2024-09-09 19:11:02,107][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Uttar Pradesh', 'dest': 'Uttar Pradesh', 'class': 'First Class', 'date': '2025-12-14', 'time': '19:58:46', 'price': 29258}
[2024-09-09 19:11:02,117][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Meghalaya', 'dest': 'Meghalaya', 'class': 'Business Class', 'date': '2025-10-14', 'time': '08:31:27', 'price': 524711}
[2024-09-09 19:11:02,123][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Madhya Pradesh', 'dest': 'Madhya Pradesh', 'class': 'Premium Economy Class', 'date': '2025-05-31', 'time': '14:12:18', 'price': 193118}
[2024-09-09 19:11:02,127][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Maharashtra', 'dest': 'Maharashtra', 'class': 'Economy Class', 'date': '2025-02-10', 'time': '22:07:41', 'price': 208324}
[2024-09-09 19:11:02,131][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Goa', 'dest': 'Goa', 'class': 'Premium Economy Class', 'date': '2026-08-02', 'time': '13:08:07', 'price': 377600}
[2024-09-09 19:11:02,133][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Karnataka', 'dest': 'Karnataka', 'class': 'Economy Class', 'date': '2024-12-05', 'time': '02:21:15', 'price': 37839}
[2024-09-09 19:11:02,140][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Rajasthan', 'dest': 'Rajasthan', 'class': 'Economy Class', 'date': '2025-12-22', 'time': '17:52:40', 'price': 136569}
[2024-09-09 19:11:02,145][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Kerala', 'dest': 'Kerala', 'class': 'Economy Class', 'date': '2024-12-04', 'time': '15:52:07', 'price': 575641}
[2024-09-09 19:11:02,150][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Rajasthan', 'dest': 'Rajasthan', 'class': 'First Class', 'date': '2026-04-15', 'time': '07:32:46', 'price': 239643}
[2024-09-09 19:11:02,152][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Nagaland', 'dest': 'Nagaland', 'class': 'Premium Economy Class', 'date': '2026-01-24', 'time': '09:02:38', 'price': 764576}
[2024-09-09 19:11:02,159][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Karnataka', 'dest': 'Karnataka', 'class': 'Economy Class', 'date': '2026-03-25', 'time': '08:57:55', 'price': 500619}
[2024-09-09 19:11:02,165][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Assam, Bihar', 'dest': 'Assam, Bihar', 'class': 'Business Class', 'date': '2026-02-26', 'time': '20:07:05', 'price': 156064}
[2024-09-09 19:11:02,168][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Karnataka', 'dest': 'Karnataka', 'class': 'First Class', 'date': '2025-12-15', 'time': '10:18:37', 'price': 85570}
[2024-09-09 19:11:02,174][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Manipur', 'dest': 'Manipur', 'class': 'Economy Class', 'date': '2025-04-21', 'time': '18:09:12', 'price': 412140}
[2024-09-09 19:11:02,178][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Haryana', 'dest': 'Haryana', 'class': 'Premium Economy Class', 'date': '2025-08-20', 'time': '13:47:42', 'price': 782891}
[2024-09-09 19:11:02,185][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Rajasthan', 'dest': 'Rajasthan', 'class': 'Premium Economy Class', 'date': '2026-07-28', 'time': '04:19:28', 'price': 691714}
[2024-09-09 19:11:02,190][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Kerala', 'dest': 'Kerala', 'class': 'Business Class', 'date': '2025-05-31', 'time': '05:29:09', 'price': 712572}
[2024-09-09 19:11:02,195][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Uttar Pradesh', 'dest': 'Uttar Pradesh', 'class': 'First Class', 'date': '2024-09-22', 'time': '05:28:43', 'price': 559466}
[2024-09-09 19:11:02,201][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Sikkim', 'dest': 'Sikkim', 'class': 'Premium Economy Class', 'date': '2026-03-11', 'time': '22:02:43', 'price': 227865}
[2024-09-09 19:11:02,206][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Uttarakhand', 'dest': 'Uttarakhand', 'class': 'Business Class', 'date': '2025-03-19', 'time': '18:05:06', 'price': 139470}
[2024-09-09 19:11:02,211][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Assam, Bihar', 'dest': 'Assam, Bihar', 'class': 'Economy Class', 'date': '2025-06-21', 'time': '12:55:27', 'price': 161920}
[2024-09-09 19:11:02,217][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Sikkim', 'dest': 'Sikkim', 'class': 'Premium Economy Class', 'date': '2025-06-27', 'time': '11:56:47', 'price': 784907}
[2024-09-09 19:11:02,221][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Uttar Pradesh', 'dest': 'Uttar Pradesh', 'class': 'First Class', 'date': '2025-12-25', 'time': '03:39:08', 'price': 699317}
[2024-09-09 19:11:02,225][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'West Bengal', 'dest': 'West Bengal', 'class': 'First Class', 'date': '2025-01-31', 'time': '03:45:37', 'price': 431103}
[2024-09-09 19:11:02,230][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Sikkim', 'dest': 'Sikkim', 'class': 'First Class', 'date': '2025-05-12', 'time': '02:00:39', 'price': 186192}
[2024-09-09 19:11:02,235][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Haryana', 'dest': 'Haryana', 'class': 'First Class', 'date': '2026-01-05', 'time': '14:08:44', 'price': 25333}
[2024-09-09 19:11:02,242][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Jharkhand', 'dest': 'Jharkhand', 'class': 'Premium Economy Class', 'date': '2025-08-03', 'time': '06:39:13', 'price': 426129}
[2024-09-09 19:11:02,247][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Nagaland', 'dest': 'Nagaland', 'class': 'Economy Class', 'date': '2025-03-23', 'time': '09:50:39', 'price': 323063}
[2024-09-09 19:11:02,251][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Uttar Pradesh', 'dest': 'Uttar Pradesh', 'class': 'First Class', 'date': '2025-10-06', 'time': '08:24:35', 'price': 77436}
[2024-09-09 19:11:02,257][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Nagaland', 'dest': 'Nagaland', 'class': 'Economy Class', 'date': '2025-03-26', 'time': '19:47:47', 'price': 93739}
[2024-09-09 19:11:02,262][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Gujarat', 'dest': 'Gujarat', 'class': 'Premium Economy Class', 'date': '2024-11-29', 'time': '21:23:02', 'price': 437814}
[2024-09-09 19:11:02,267][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Arunachal Pradesh', 'dest': 'Arunachal Pradesh', 'class': 'First Class', 'date': '2025-01-14', 'time': '06:29:11', 'price': 728123}
[2024-09-09 19:11:02,267][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Odisha', 'dest': 'Odisha', 'class': 'Business Class', 'date': '2025-07-02', 'time': '20:31:01', 'price': 156257}
[2024-09-09 19:11:02,276][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Uttarakhand', 'dest': 'Uttarakhand', 'class': 'Business Class', 'date': '2026-06-06', 'time': '21:52:47', 'price': 313790}
[2024-09-09 19:11:02,281][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Jharkhand', 'dest': 'Jharkhand', 'class': 'Premium Economy Class', 'date': '2024-10-29', 'time': '04:08:32', 'price': 241924}
[2024-09-09 19:11:02,283][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Himachal Pradesh', 'dest': 'Himachal Pradesh', 'class': 'First Class', 'date': '2024-11-29', 'time': '14:51:52', 'price': 565574}
[2024-09-09 19:11:02,291][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Chhattisgarh', 'dest': 'Chhattisgarh', 'class': 'Economy Class', 'date': '2025-11-15', 'time': '06:54:06', 'price': 46263}
[2024-09-09 19:11:02,296][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'West Bengal', 'dest': 'West Bengal', 'class': 'Economy Class', 'date': '2025-01-03', 'time': '19:05:24', 'price': 657800}
[2024-09-09 19:11:02,300][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Uttar Pradesh', 'dest': 'Uttar Pradesh', 'class': 'Premium Economy Class', 'date': '2024-12-14', 'time': '01:41:51', 'price': 331930}
[2024-09-09 19:11:02,310][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Manipur', 'dest': 'Manipur', 'class': 'First Class', 'date': '2025-11-29', 'time': '22:24:53', 'price': 740906}
