[2024-09-09 18:59:57,815][__main__][INFO]: Welcome to AirLine!
[2024-09-09 18:59:57,815][reader.Mysql][INFO]: Connecting to database
[2024-09-09 18:59:57,835][reader.Mysql][WARNING]: Failed!
[2024-09-09 18:59:57,835][reader.Mysql][INFO]: Creating Database
[2024-09-09 18:59:57,858][__main__][INFO]: Inserting default flights...
[2024-09-09 18:59:58,859][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Mizoram', 'dest': 'Gujarat', 'class': 'Business Class', 'date': '2025-10-24', 'time': '19:12:40', 'price': 572268}
[2024-09-09 18:59:58,921][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Assam, Bihar', 'dest': 'Tamil Nadu', 'class': 'Business Class', 'date': '2025-11-14', 'time': '04:32:11', 'price': 69577}
[2024-09-09 18:59:58,925][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Manipur', 'dest': 'Arunachal Pradesh', 'class': 'Business Class', 'date': '2025-02-28', 'time': '12:30:19', 'price': 144218}
[2024-09-09 18:59:58,931][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Assam, Bihar', 'dest': 'Telangana', 'class': 'First Class', 'date': '2025-04-06', 'time': '03:57:14', 'price': 425211}
[2024-09-09 18:59:58,936][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'West Bengal', 'dest': 'Mizoram', 'class': 'Premium Economy Class', 'date': '2026-06-08', 'time': '16:49:09', 'price': 171733}
[2024-09-09 18:59:58,942][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Tripura', 'dest': 'Gujarat', 'class': 'Business Class', 'date': '2025-01-23', 'time': '11:25:59', 'price': 260862}
[2024-09-09 18:59:58,947][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Nagaland', 'dest': 'Kerala', 'class': 'Business Class', 'date': '2026-02-25', 'time': '14:53:48', 'price': 259024}
[2024-09-09 18:59:58,953][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Rajasthan', 'dest': 'Nagaland', 'class': 'First Class', 'date': '2025-02-11', 'time': '06:53:21', 'price': 722908}
[2024-09-09 18:59:58,958][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Goa', 'dest': 'Madhya Pradesh', 'class': 'Business Class', 'date': '2025-04-20', 'time': '13:43:11', 'price': 311602}
[2024-09-09 18:59:58,964][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Odisha', 'dest': 'Manipur', 'class': 'Premium Economy Class', 'date': '2025-04-04', 'time': '10:30:45', 'price': 469796}
[2024-09-09 18:59:58,968][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Sikkim', 'dest': 'Himachal Pradesh', 'class': 'Premium Economy Class', 'date': '2026-05-04', 'time': '17:21:27', 'price': 342632}
[2024-09-09 18:59:58,974][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Telangana', 'dest': 'Odisha', 'class': 'Economy Class', 'date': '2025-12-12', 'time': '03:53:48', 'price': 177528}
[2024-09-09 18:59:58,979][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Mizoram', 'dest': 'Nagaland', 'class': 'Economy Class', 'date': '2024-09-16', 'time': '18:06:21', 'price': 630376}
[2024-09-09 18:59:58,983][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Manipur', 'dest': 'West Bengal', 'class': 'First Class', 'date': '2026-04-15', 'time': '11:08:31', 'price': 66015}
[2024-09-09 18:59:58,989][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Himachal Pradesh', 'dest': 'Madhya Pradesh', 'class': 'Economy Class', 'date': '2025-06-01', 'time': '22:55:19', 'price': 610318}
[2024-09-09 18:59:58,990][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Jharkhand', 'dest': 'Meghalaya', 'class': 'Economy Class', 'date': '2025-10-02', 'time': '13:00:06', 'price': 335983}
[2024-09-09 18:59:58,998][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'West Bengal', 'dest': 'Manipur', 'class': 'Premium Economy Class', 'date': '2026-07-26', 'time': '12:55:36', 'price': 785061}
[2024-09-09 18:59:59,003][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Goa', 'dest': 'Tamil Nadu', 'class': 'First Class', 'date': '2025-07-20', 'time': '13:08:21', 'price': 94691}
[2024-09-09 18:59:59,008][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Haryana', 'dest': 'Maharashtra', 'class': 'First Class', 'date': '2025-12-23', 'time': '14:05:55', 'price': 436678}
[2024-09-09 18:59:59,012][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Haryana', 'dest': 'Karnataka', 'class': 'Economy Class', 'date': '2026-06-27', 'time': '01:13:40', 'price': 623077}
[2024-09-09 18:59:59,018][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Uttar Pradesh', 'dest': 'Gujarat', 'class': 'Premium Economy Class', 'date': '2025-06-11', 'time': '20:35:07', 'price': 524118}
[2024-09-09 18:59:59,024][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Maharashtra', 'dest': 'Nagaland', 'class': 'First Class', 'date': '2025-12-23', 'time': '05:14:28', 'price': 735147}
[2024-09-09 18:59:59,029][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Himachal Pradesh', 'dest': 'Karnataka', 'class': 'Premium Economy Class', 'date': '2025-10-09', 'time': '02:59:47', 'price': 761498}
[2024-09-09 18:59:59,034][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Uttar Pradesh', 'dest': 'Karnataka', 'class': 'Business Class', 'date': '2026-01-05', 'time': '22:41:38', 'price': 70154}
[2024-09-09 18:59:59,041][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'West Bengal', 'dest': 'Manipur', 'class': 'First Class', 'date': '2025-11-15', 'time': '12:07:47', 'price': 246297}
[2024-09-09 18:59:59,045][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Karnataka', 'dest': 'Uttar Pradesh', 'class': 'First Class', 'date': '2026-03-29', 'time': '07:41:32', 'price': 666569}
[2024-09-09 18:59:59,051][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Tripura', 'dest': 'Goa', 'class': 'Premium Economy Class', 'date': '2025-11-29', 'time': '12:59:34', 'price': 465820}
[2024-09-09 18:59:59,059][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Gujarat', 'dest': 'Maharashtra', 'class': 'Economy Class', 'date': '2025-04-01', 'time': '16:07:16', 'price': 345228}
[2024-09-09 18:59:59,065][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Telangana', 'dest': 'Kerala', 'class': 'Economy Class', 'date': '2026-09-06', 'time': '02:35:26', 'price': 794457}
[2024-09-09 18:59:59,070][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Punjab', 'dest': 'Madhya Pradesh', 'class': 'Business Class', 'date': '2026-02-23', 'time': '18:49:25', 'price': 84046}
[2024-09-09 18:59:59,071][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Rajasthan', 'dest': 'Punjab', 'class': 'First Class', 'date': '2024-12-11', 'time': '20:33:20', 'price': 337966}
[2024-09-09 18:59:59,081][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Odisha', 'dest': 'Rajasthan', 'class': 'Economy Class', 'date': '2024-09-17', 'time': '10:56:38', 'price': 567346}
[2024-09-09 18:59:59,086][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Haryana', 'dest': 'Kerala', 'class': 'Economy Class', 'date': '2026-06-07', 'time': '01:05:53', 'price': 207185}
[2024-09-09 18:59:59,092][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Haryana', 'dest': 'Sikkim', 'class': 'Economy Class', 'date': '2026-06-30', 'time': '04:08:48', 'price': 779151}
[2024-09-09 18:59:59,097][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Tripura', 'dest': 'Uttarakhand', 'class': 'Business Class', 'date': '2025-06-14', 'time': '13:58:45', 'price': 540518}
[2024-09-09 18:59:59,104][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Kerala', 'dest': 'Haryana', 'class': 'Economy Class', 'date': '2025-02-10', 'time': '19:52:41', 'price': 509607}
[2024-09-09 18:59:59,110][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Jharkhand', 'dest': 'Karnataka', 'class': 'First Class', 'date': '2026-06-06', 'time': '01:23:40', 'price': 284388}
[2024-09-09 18:59:59,116][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Chhattisgarh', 'dest': 'Telangana', 'class': 'First Class', 'date': '2025-09-05', 'time': '12:42:35', 'price': 610799}
[2024-09-09 18:59:59,120][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Goa', 'dest': 'Nagaland', 'class': 'First Class', 'date': '2026-06-12', 'time': '05:36:11', 'price': 412862}
[2024-09-09 18:59:59,128][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Uttarakhand', 'dest': 'Telangana', 'class': 'Economy Class', 'date': '2025-04-06', 'time': '02:53:36', 'price': 351097}
[2024-09-09 18:59:59,135][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Andhra Pradesh', 'dest': 'Kerala', 'class': 'Business Class', 'date': '2025-07-22', 'time': '00:51:28', 'price': 776357}
[2024-09-09 18:59:59,140][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Arunachal Pradesh', 'dest': 'Himachal Pradesh', 'class': 'Business Class', 'date': '2025-12-27', 'time': '01:00:33', 'price': 584328}
[2024-09-09 18:59:59,144][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Manipur', 'dest': 'Telangana', 'class': 'Business Class', 'date': '2024-09-19', 'time': '07:06:05', 'price': 20782}
[2024-09-09 18:59:59,150][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Meghalaya', 'dest': 'West Bengal', 'class': 'Business Class', 'date': '2026-02-23', 'time': '08:55:42', 'price': 323007}
[2024-09-09 18:59:59,155][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Andhra Pradesh', 'dest': 'Telangana', 'class': 'Economy Class', 'date': '2025-10-23', 'time': '21:02:35', 'price': 275626}
[2024-09-09 18:59:59,160][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Meghalaya', 'dest': 'Gujarat', 'class': 'First Class', 'date': '2025-07-15', 'time': '02:45:45', 'price': 37054}
[2024-09-09 18:59:59,166][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Odisha', 'dest': 'West Bengal', 'class': 'Business Class', 'date': '2025-08-05', 'time': '21:56:54', 'price': 523319}
[2024-09-09 18:59:59,171][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Rajasthan', 'dest': 'West Bengal', 'class': 'Economy Class', 'date': '2025-07-07', 'time': '09:49:23', 'price': 735953}
[2024-09-09 18:59:59,176][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Maharashtra', 'dest': 'Kerala', 'class': 'Premium Economy Class', 'date': '2025-08-19', 'time': '01:28:00', 'price': 399450}
[2024-09-09 18:59:59,183][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Uttarakhand', 'dest': 'Tripura', 'class': 'Economy Class', 'date': '2025-10-27', 'time': '23:02:20', 'price': 673143}
[2024-09-09 18:59:59,189][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Assam, Bihar', 'dest': 'Uttarakhand', 'class': 'First Class', 'date': '2025-09-06', 'time': '23:04:41', 'price': 160429}
[2024-09-09 18:59:59,194][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Nagaland', 'dest': 'Jharkhand', 'class': 'First Class', 'date': '2026-02-20', 'time': '19:28:33', 'price': 782846}
[2024-09-09 18:59:59,200][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Odisha', 'dest': 'Haryana', 'class': 'Economy Class', 'date': '2025-07-08', 'time': '14:53:25', 'price': 707521}
[2024-09-09 18:59:59,206][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Tamil Nadu', 'dest': 'Odisha', 'class': 'Economy Class', 'date': '2026-02-03', 'time': '22:43:40', 'price': 495595}
[2024-09-09 18:59:59,208][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Odisha', 'dest': 'Rajasthan', 'class': 'Economy Class', 'date': '2026-06-16', 'time': '14:24:42', 'price': 374432}
[2024-09-09 18:59:59,216][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Arunachal Pradesh', 'dest': 'Tamil Nadu', 'class': 'Business Class', 'date': '2024-09-14', 'time': '17:10:13', 'price': 111547}
[2024-09-09 18:59:59,222][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Uttar Pradesh', 'dest': 'West Bengal', 'class': 'Economy Class', 'date': '2026-01-03', 'time': '13:02:49', 'price': 593117}
[2024-09-09 18:59:59,266][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Karnataka', 'dest': 'Kerala', 'class': 'Premium Economy Class', 'date': '2026-09-10', 'time': '04:10:28', 'price': 426788}
[2024-09-09 18:59:59,270][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Madhya Pradesh', 'dest': 'Gujarat', 'class': 'Business Class', 'date': '2026-01-14', 'time': '15:40:52', 'price': 89327}
[2024-09-09 18:59:59,272][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Tamil Nadu', 'dest': 'Kerala', 'class': 'Premium Economy Class', 'date': '2025-08-17', 'time': '23:00:56', 'price': 695993}
[2024-09-09 18:59:59,283][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Haryana', 'dest': 'Meghalaya', 'class': 'First Class', 'date': '2024-09-29', 'time': '01:31:12', 'price': 753082}
[2024-09-09 18:59:59,288][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Andhra Pradesh', 'dest': 'Himachal Pradesh', 'class': 'First Class', 'date': '2024-12-07', 'time': '15:45:40', 'price': 541701}
[2024-09-09 18:59:59,288][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Kerala', 'dest': 'Assam, Bihar', 'class': 'Business Class', 'date': '2026-05-05', 'time': '04:52:03', 'price': 557383}
[2024-09-09 18:59:59,302][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Assam, Bihar', 'dest': 'Maharashtra', 'class': 'Premium Economy Class', 'date': '2024-11-26', 'time': '10:24:13', 'price': 23380}
[2024-09-09 18:59:59,305][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Maharashtra', 'dest': 'Gujarat', 'class': 'Premium Economy Class', 'date': '2026-08-09', 'time': '13:09:23', 'price': 571896}
[2024-09-09 18:59:59,305][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Mizoram', 'dest': 'Nagaland', 'class': 'Premium Economy Class', 'date': '2025-05-24', 'time': '08:44:17', 'price': 556455}
[2024-09-09 18:59:59,318][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Odisha', 'dest': 'Uttar Pradesh', 'class': 'Business Class', 'date': '2025-07-02', 'time': '20:15:13', 'price': 111134}
[2024-09-09 18:59:59,321][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Himachal Pradesh', 'dest': 'Meghalaya', 'class': 'Business Class', 'date': '2025-08-04', 'time': '05:50:22', 'price': 560952}
[2024-09-09 18:59:59,333][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Jharkhand', 'dest': 'Mizoram', 'class': 'Economy Class', 'date': '2026-02-10', 'time': '09:12:53', 'price': 292784}
[2024-09-09 18:59:59,337][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Odisha', 'dest': 'Kerala', 'class': 'Economy Class', 'date': '2024-11-21', 'time': '19:35:57', 'price': 387705}
[2024-09-09 18:59:59,340][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Arunachal Pradesh', 'dest': 'Haryana', 'class': 'Premium Economy Class', 'date': '2025-08-18', 'time': '01:37:00', 'price': 752781}
[2024-09-09 18:59:59,348][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Himachal Pradesh', 'dest': 'Andhra Pradesh', 'class': 'Economy Class', 'date': '2026-07-08', 'time': '08:31:33', 'price': 249488}
[2024-09-09 18:59:59,354][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Telangana', 'dest': 'Madhya Pradesh', 'class': 'First Class', 'date': '2025-08-12', 'time': '02:04:36', 'price': 524256}
[2024-09-09 18:59:59,373][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Uttar Pradesh', 'dest': 'Maharashtra', 'class': 'Premium Economy Class', 'date': '2025-08-11', 'time': '19:40:57', 'price': 679344}
[2024-09-09 18:59:59,376][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Rajasthan', 'dest': 'Uttar Pradesh', 'class': 'Economy Class', 'date': '2025-11-11', 'time': '08:26:02', 'price': 550289}
[2024-09-09 18:59:59,384][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Andhra Pradesh', 'dest': 'Gujarat', 'class': 'Economy Class', 'date': '2024-12-10', 'time': '14:27:32', 'price': 223308}
[2024-09-09 18:59:59,390][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Tamil Nadu', 'dest': 'Jharkhand', 'class': 'Premium Economy Class', 'date': '2026-06-19', 'time': '17:29:04', 'price': 76425}
[2024-09-09 18:59:59,393][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Andhra Pradesh', 'dest': 'Arunachal Pradesh', 'class': 'Business Class', 'date': '2025-05-27', 'time': '17:00:01', 'price': 143250}
[2024-09-09 18:59:59,399][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Jharkhand', 'dest': 'Mizoram', 'class': 'First Class', 'date': '2025-05-03', 'time': '10:37:20', 'price': 247948}
[2024-09-09 18:59:59,405][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Kerala', 'dest': 'Karnataka', 'class': 'Business Class', 'date': '2025-09-24', 'time': '09:00:03', 'price': 494039}
[2024-09-09 18:59:59,410][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'West Bengal', 'dest': 'Sikkim', 'class': 'Economy Class', 'date': '2024-12-27', 'time': '21:09:52', 'price': 568561}
[2024-09-09 18:59:59,415][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Assam, Bihar', 'dest': 'Uttar Pradesh', 'class': 'First Class', 'date': '2025-10-08', 'time': '12:45:35', 'price': 783970}
[2024-09-09 18:59:59,420][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Sikkim', 'dest': 'Meghalaya', 'class': 'First Class', 'date': '2024-12-03', 'time': '11:16:14', 'price': 176261}
[2024-09-09 18:59:59,426][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Andhra Pradesh', 'dest': 'Arunachal Pradesh', 'class': 'First Class', 'date': '2025-04-22', 'time': '16:54:06', 'price': 273770}
[2024-09-09 18:59:59,431][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Uttar Pradesh', 'dest': 'Mizoram', 'class': 'Premium Economy Class', 'date': '2025-08-23', 'time': '00:25:17', 'price': 646623}
[2024-09-09 18:59:59,437][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Tripura', 'dest': 'Uttar Pradesh', 'class': 'Premium Economy Class', 'date': '2025-12-05', 'time': '02:44:29', 'price': 459659}
[2024-09-09 18:59:59,441][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Himachal Pradesh', 'dest': 'Maharashtra', 'class': 'Business Class', 'date': '2024-09-29', 'time': '10:31:14', 'price': 413509}
[2024-09-09 18:59:59,446][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Tripura', 'dest': 'Odisha', 'class': 'Premium Economy Class', 'date': '2026-05-21', 'time': '18:11:19', 'price': 29196}
[2024-09-09 18:59:59,451][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Himachal Pradesh', 'dest': 'Rajasthan', 'class': 'Economy Class', 'date': '2025-10-19', 'time': '15:47:31', 'price': 94123}
[2024-09-09 18:59:59,455][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'West Bengal', 'dest': 'Haryana', 'class': 'Premium Economy Class', 'date': '2026-07-28', 'time': '12:28:57', 'price': 672898}
[2024-09-09 18:59:59,464][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Arunachal Pradesh', 'dest': 'Gujarat', 'class': 'Premium Economy Class', 'date': '2023-10-30', 'time': '00:18:05', 'price': 151262}
[2024-09-09 18:59:59,470][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Telangana', 'dest': 'Assam, Bihar', 'class': 'Business Class', 'date': '2023-10-08', 'time': '22:09:19', 'price': 571017}
[2024-09-09 18:59:59,476][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Manipur', 'dest': 'Assam, Bihar', 'class': 'Business Class', 'date': '2024-09-01', 'time': '08:20:05', 'price': 551884}
[2024-09-09 18:59:59,481][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Mizoram', 'dest': 'Odisha', 'class': 'Premium Economy Class', 'date': '2023-08-28', 'time': '05:57:20', 'price': 249156}
[2024-09-09 18:59:59,487][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Himachal Pradesh', 'dest': 'Manipur', 'class': 'Business Class', 'date': '2024-01-11', 'time': '19:08:11', 'price': 294905}
[2024-09-09 18:59:59,492][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Telangana', 'dest': 'Arunachal Pradesh', 'class': 'Economy Class', 'date': '2024-05-27', 'time': '07:27:10', 'price': 63043}
[2024-09-09 18:59:59,497][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Tripura', 'dest': 'Himachal Pradesh', 'class': 'First Class', 'date': '2024-06-20', 'time': '06:20:55', 'price': 627423}
[2024-09-09 18:59:59,503][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Sikkim', 'dest': 'Karnataka', 'class': 'Premium Economy Class', 'date': '2023-06-29', 'time': '06:48:59', 'price': 67185}
[2024-09-09 18:59:59,509][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Mizoram', 'dest': 'Andhra Pradesh', 'class': 'Economy Class', 'date': '2024-01-24', 'time': '20:49:11', 'price': 177818}
[2024-09-09 18:59:59,514][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'West Bengal', 'dest': 'Andhra Pradesh', 'class': 'Premium Economy Class', 'date': '2023-11-30', 'time': '22:57:52', 'price': 282078}
[2024-09-09 18:59:59,519][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Kerala', 'dest': 'Jharkhand', 'class': 'First Class', 'date': '2024-06-05', 'time': '18:50:36', 'price': 168961}
[2024-09-09 18:59:59,525][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Punjab', 'dest': 'Chhattisgarh', 'class': 'Business Class', 'date': '2024-08-15', 'time': '08:36:15', 'price': 35892}
[2024-09-09 18:59:59,530][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Uttar Pradesh', 'dest': 'Punjab', 'class': 'Economy Class', 'date': '2023-10-29', 'time': '17:01:23', 'price': 223869}
[2024-09-09 18:59:59,535][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Manipur', 'dest': 'Telangana', 'class': 'Economy Class', 'date': '2023-11-15', 'time': '01:27:17', 'price': 109380}
[2024-09-09 18:59:59,541][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Punjab', 'dest': 'Manipur', 'class': 'Premium Economy Class', 'date': '2023-11-24', 'time': '01:13:39', 'price': 488306}
[2024-09-09 18:59:59,543][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Telangana', 'dest': 'Nagaland', 'class': 'First Class', 'date': '2023-03-10', 'time': '08:16:10', 'price': 700968}
