[2024-09-09 19:16:48,587][__main__][INFO]: Welcome to AirLine!
[2024-09-09 19:16:48,587][reader.Mysql][INFO]: Connecting to database
[2024-09-09 19:16:48,719][reader.Mysql][WARNING]: Failed!
[2024-09-09 19:16:48,719][reader.Mysql][INFO]: Creating Database
[2024-09-09 19:16:48,735][__main__][INFO]: Inserting default flights...
[2024-09-09 19:16:49,740][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Telangana', 'dest': 'Telangana', 'class': 'First Class', 'date': '2024-12-10', 'time': '19:12:21', 'price': 734527}
[2024-09-09 19:16:49,799][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Kerala', 'dest': 'Kerala', 'class': 'Business Class', 'date': '2025-04-27', 'time': '23:42:20', 'price': 410868}
[2024-09-09 19:16:49,804][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Jharkhand', 'dest': 'Jharkhand', 'class': 'Business Class', 'date': '2025-03-02', 'time': '16:18:39', 'price': 791693}
[2024-09-09 19:16:49,805][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Mizoram', 'dest': 'Mizoram', 'class': 'Premium Economy Class', 'date': '2026-03-04', 'time': '11:09:02', 'price': 136569}
[2024-09-09 19:16:49,814][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Telangana', 'dest': 'Telangana', 'class': 'First Class', 'date': '2025-02-26', 'time': '01:22:28', 'price': 119651}
[2024-09-09 19:16:49,817][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Rajasthan', 'dest': 'Rajasthan', 'class': 'Premium Economy Class', 'date': '2026-05-05', 'time': '14:01:32', 'price': 451601}
[2024-09-09 19:16:49,821][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Madhya Pradesh', 'dest': 'Madhya Pradesh', 'class': 'Business Class', 'date': '2026-08-25', 'time': '14:15:03', 'price': 196922}
[2024-09-09 19:16:49,832][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Madhya Pradesh', 'dest': 'Madhya Pradesh', 'class': 'Economy Class', 'date': '2026-07-08', 'time': '22:13:21', 'price': 518864}
[2024-09-09 19:16:49,837][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'West Bengal', 'dest': 'West Bengal', 'class': 'Economy Class', 'date': '2024-12-17', 'time': '21:45:49', 'price': 247206}
[2024-09-09 19:16:49,838][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Goa', 'dest': 'Goa', 'class': 'Premium Economy Class', 'date': '2024-10-14', 'time': '01:53:07', 'price': 338834}
[2024-09-09 19:16:49,849][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Kerala', 'dest': 'Kerala', 'class': 'Premium Economy Class', 'date': '2025-10-18', 'time': '13:34:09', 'price': 517037}
[2024-09-09 19:16:49,852][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Madhya Pradesh', 'dest': 'Madhya Pradesh', 'class': 'Premium Economy Class', 'date': '2024-12-10', 'time': '21:12:23', 'price': 652200}
[2024-09-09 19:16:49,854][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Jharkhand', 'dest': 'Jharkhand', 'class': 'First Class', 'date': '2026-06-03', 'time': '16:21:23', 'price': 599028}
[2024-09-09 19:16:49,865][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Haryana', 'dest': 'Haryana', 'class': 'Premium Economy Class', 'date': '2025-07-08', 'time': '08:29:41', 'price': 545674}
[2024-09-09 19:16:49,868][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Himachal Pradesh', 'dest': 'Himachal Pradesh', 'class': 'Business Class', 'date': '2024-10-09', 'time': '00:40:49', 'price': 277198}
[2024-09-09 19:16:49,871][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Gujarat', 'dest': 'Gujarat', 'class': 'Premium Economy Class', 'date': '2025-09-24', 'time': '11:09:51', 'price': 225299}
[2024-09-09 19:16:49,878][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Rajasthan', 'dest': 'Rajasthan', 'class': 'Economy Class', 'date': '2024-09-22', 'time': '03:51:21', 'price': 229154}
[2024-09-09 19:16:49,882][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Karnataka', 'dest': 'Karnataka', 'class': 'Economy Class', 'date': '2025-06-27', 'time': '20:22:21', 'price': 316248}
[2024-09-09 19:16:49,883][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Sikkim', 'dest': 'Sikkim', 'class': 'Economy Class', 'date': '2024-12-19', 'time': '15:42:30', 'price': 580890}
[2024-09-09 19:16:49,888][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Punjab', 'dest': 'Punjab', 'class': 'Premium Economy Class', 'date': '2025-04-26', 'time': '21:35:30', 'price': 417825}
[2024-09-09 19:16:49,895][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Punjab', 'dest': 'Punjab', 'class': 'First Class', 'date': '2025-04-09', 'time': '21:31:06', 'price': 489523}
[2024-09-09 19:16:49,899][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Punjab', 'dest': 'Punjab', 'class': 'Economy Class', 'date': '2024-10-25', 'time': '17:04:26', 'price': 123672}
[2024-09-09 19:16:49,903][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Arunachal Pradesh', 'dest': 'Arunachal Pradesh', 'class': 'Business Class', 'date': '2025-10-01', 'time': '11:32:26', 'price': 362347}
[2024-09-09 19:16:49,904][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Tamil Nadu', 'dest': 'Tamil Nadu', 'class': 'First Class', 'date': '2026-03-13', 'time': '21:25:04', 'price': 757224}
[2024-09-09 19:16:49,914][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'West Bengal', 'dest': 'West Bengal', 'class': 'Premium Economy Class', 'date': '2025-07-25', 'time': '02:32:34', 'price': 428438}
[2024-09-09 19:16:49,917][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Andhra Pradesh', 'dest': 'Andhra Pradesh', 'class': 'Business Class', 'date': '2024-12-26', 'time': '09:00:52', 'price': 449819}
[2024-09-09 19:16:49,921][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'West Bengal', 'dest': 'West Bengal', 'class': 'First Class', 'date': '2025-09-11', 'time': '18:11:36', 'price': 337873}
[2024-09-09 19:16:49,928][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Andhra Pradesh', 'dest': 'Andhra Pradesh', 'class': 'Premium Economy Class', 'date': '2025-08-12', 'time': '23:59:52', 'price': 371235}
[2024-09-09 19:16:49,933][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Assam, Bihar', 'dest': 'Assam, Bihar', 'class': 'Business Class', 'date': '2026-04-09', 'time': '13:21:47', 'price': 515271}
[2024-09-09 19:16:49,937][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Odisha', 'dest': 'Odisha', 'class': 'First Class', 'date': '2026-01-05', 'time': '22:43:57', 'price': 465805}
[2024-09-09 19:16:49,938][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Jharkhand', 'dest': 'Jharkhand', 'class': 'Economy Class', 'date': '2024-12-29', 'time': '10:19:13', 'price': 657679}
[2024-09-09 19:16:49,948][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Kerala', 'dest': 'Kerala', 'class': 'First Class', 'date': '2026-06-06', 'time': '13:45:09', 'price': 488860}
[2024-09-09 19:16:49,951][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'West Bengal', 'dest': 'West Bengal', 'class': 'Premium Economy Class', 'date': '2026-07-22', 'time': '10:16:18', 'price': 709782}
[2024-09-09 19:16:49,954][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Tripura', 'dest': 'Tripura', 'class': 'Premium Economy Class', 'date': '2026-06-18', 'time': '11:06:05', 'price': 415400}
[2024-09-09 19:16:49,962][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Tamil Nadu', 'dest': 'Tamil Nadu', 'class': 'Premium Economy Class', 'date': '2025-05-01', 'time': '05:07:20', 'price': 472117}
[2024-09-09 19:16:49,966][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Haryana', 'dest': 'Haryana', 'class': 'Business Class', 'date': '2025-09-16', 'time': '04:05:53', 'price': 31904}
[2024-09-09 19:16:49,970][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Arunachal Pradesh', 'dest': 'Arunachal Pradesh', 'class': 'Economy Class', 'date': '2026-05-30', 'time': '18:36:56', 'price': 222974}
[2024-09-09 19:16:49,971][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Mizoram', 'dest': 'Mizoram', 'class': 'First Class', 'date': '2025-06-01', 'time': '14:43:05', 'price': 354741}
[2024-09-09 19:16:49,982][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Sikkim', 'dest': 'Sikkim', 'class': 'First Class', 'date': '2025-02-08', 'time': '10:56:38', 'price': 310821}
[2024-09-09 19:16:49,984][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Nagaland', 'dest': 'Nagaland', 'class': 'Premium Economy Class', 'date': '2025-12-03', 'time': '14:50:40', 'price': 482414}
[2024-09-09 19:16:49,988][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Haryana', 'dest': 'Haryana', 'class': 'First Class', 'date': '2025-12-02', 'time': '01:39:37', 'price': 655950}
[2024-09-09 19:16:49,997][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Nagaland', 'dest': 'Nagaland', 'class': 'First Class', 'date': '2026-06-09', 'time': '19:48:52', 'price': 484815}
[2024-09-09 19:16:50,001][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Himachal Pradesh', 'dest': 'Himachal Pradesh', 'class': 'First Class', 'date': '2024-12-16', 'time': '04:40:16', 'price': 664015}
[2024-09-09 19:16:50,004][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Chhattisgarh', 'dest': 'Chhattisgarh', 'class': 'First Class', 'date': '2025-07-06', 'time': '15:44:42', 'price': 328069}
[2024-09-09 19:16:50,004][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Meghalaya', 'dest': 'Meghalaya', 'class': 'Economy Class', 'date': '2025-07-24', 'time': '19:41:29', 'price': 24281}
[2024-09-09 19:16:50,016][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Arunachal Pradesh', 'dest': 'Arunachal Pradesh', 'class': 'Premium Economy Class', 'date': '2026-06-11', 'time': '19:51:20', 'price': 357898}
[2024-09-09 19:16:50,020][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Sikkim', 'dest': 'Sikkim', 'class': 'Premium Economy Class', 'date': '2025-08-30', 'time': '00:14:48', 'price': 673979}
[2024-09-09 19:16:50,021][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Punjab', 'dest': 'Punjab', 'class': 'Economy Class', 'date': '2026-02-01', 'time': '09:09:45', 'price': 381380}
[2024-09-09 19:16:50,030][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Uttar Pradesh', 'dest': 'Uttar Pradesh', 'class': 'Economy Class', 'date': '2025-11-20', 'time': '07:28:27', 'price': 58271}
[2024-09-09 19:16:50,033][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Goa', 'dest': 'Goa', 'class': 'Premium Economy Class', 'date': '2025-05-13', 'time': '20:54:34', 'price': 792851}
[2024-09-09 19:16:50,037][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Uttar Pradesh', 'dest': 'Uttar Pradesh', 'class': 'First Class', 'date': '2026-04-03', 'time': '00:14:00', 'price': 451641}
[2024-09-09 19:16:50,037][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Chhattisgarh', 'dest': 'Chhattisgarh', 'class': 'First Class', 'date': '2025-06-20', 'time': '04:16:20', 'price': 132069}
[2024-09-09 19:16:50,047][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Arunachal Pradesh', 'dest': 'Arunachal Pradesh', 'class': 'Business Class', 'date': '2026-07-20', 'time': '05:11:10', 'price': 737035}
[2024-09-09 19:16:50,048][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Andhra Pradesh', 'dest': 'Andhra Pradesh', 'class': 'Economy Class', 'date': '2026-03-16', 'time': '20:27:08', 'price': 771298}
[2024-09-09 19:16:50,054][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Telangana', 'dest': 'Telangana', 'class': 'Business Class', 'date': '2025-08-18', 'time': '01:40:27', 'price': 106036}
[2024-09-09 19:16:50,061][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Goa', 'dest': 'Goa', 'class': 'Economy Class', 'date': '2026-07-28', 'time': '12:06:06', 'price': 177554}
[2024-09-09 19:16:50,065][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Nagaland', 'dest': 'Nagaland', 'class': 'First Class', 'date': '2025-05-20', 'time': '15:14:04', 'price': 123877}
[2024-09-09 19:16:50,065][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Meghalaya', 'dest': 'Meghalaya', 'class': 'Economy Class', 'date': '2025-10-27', 'time': '09:50:11', 'price': 519028}
[2024-09-09 19:16:50,071][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Haryana', 'dest': 'Haryana', 'class': 'Premium Economy Class', 'date': '2026-01-16', 'time': '00:40:15', 'price': 210505}
[2024-09-09 19:16:50,078][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Tamil Nadu', 'dest': 'Tamil Nadu', 'class': 'Business Class', 'date': '2025-07-24', 'time': '05:27:28', 'price': 572428}
[2024-09-09 19:16:50,082][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'West Bengal', 'dest': 'West Bengal', 'class': 'Economy Class', 'date': '2025-12-12', 'time': '23:13:26', 'price': 541049}
[2024-09-09 19:16:50,086][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Chhattisgarh', 'dest': 'Chhattisgarh', 'class': 'Business Class', 'date': '2025-05-13', 'time': '00:56:29', 'price': 67049}
[2024-09-09 19:16:50,087][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Haryana', 'dest': 'Haryana', 'class': 'Premium Economy Class', 'date': '2025-12-14', 'time': '13:48:05', 'price': 579971}
[2024-09-09 19:16:50,096][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Assam, Bihar', 'dest': 'Assam, Bihar', 'class': 'Economy Class', 'date': '2025-01-22', 'time': '17:29:46', 'price': 312106}
[2024-09-09 19:16:50,099][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Jharkhand', 'dest': 'Jharkhand', 'class': 'Economy Class', 'date': '2026-01-10', 'time': '18:28:16', 'price': 767417}
[2024-09-09 19:16:50,103][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Jharkhand', 'dest': 'Jharkhand', 'class': 'Economy Class', 'date': '2024-11-27', 'time': '05:18:56', 'price': 284470}
[2024-09-09 19:16:50,104][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Telangana', 'dest': 'Telangana', 'class': 'Business Class', 'date': '2025-05-30', 'time': '10:44:28', 'price': 533462}
[2024-09-09 19:16:50,114][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Meghalaya', 'dest': 'Meghalaya', 'class': 'Business Class', 'date': '2026-08-05', 'time': '00:03:53', 'price': 489784}
[2024-09-09 19:16:50,117][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Maharashtra', 'dest': 'Maharashtra', 'class': 'Premium Economy Class', 'date': '2026-08-12', 'time': '19:22:00', 'price': 656859}
[2024-09-09 19:16:50,121][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Himachal Pradesh', 'dest': 'Himachal Pradesh', 'class': 'Business Class', 'date': '2026-02-09', 'time': '07:23:37', 'price': 496144}
[2024-09-09 19:16:50,128][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Haryana', 'dest': 'Haryana', 'class': 'First Class', 'date': '2025-09-17', 'time': '02:04:22', 'price': 332768}
[2024-09-09 19:16:50,132][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Nagaland', 'dest': 'Nagaland', 'class': 'First Class', 'date': '2024-11-19', 'time': '13:27:54', 'price': 742000}
[2024-09-09 19:16:50,136][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Meghalaya', 'dest': 'Meghalaya', 'class': 'Premium Economy Class', 'date': '2025-10-26', 'time': '14:02:28', 'price': 223831}
[2024-09-09 19:16:50,137][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Rajasthan', 'dest': 'Rajasthan', 'class': 'First Class', 'date': '2024-10-29', 'time': '17:52:06', 'price': 172234}
[2024-09-09 19:16:50,146][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Gujarat', 'dest': 'Gujarat', 'class': 'Premium Economy Class', 'date': '2025-06-13', 'time': '21:08:45', 'price': 367659}
[2024-09-09 19:16:50,149][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Punjab', 'dest': 'Punjab', 'class': 'Economy Class', 'date': '2025-09-20', 'time': '20:06:57', 'price': 382118}
[2024-09-09 19:16:50,153][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Tamil Nadu', 'dest': 'Tamil Nadu', 'class': 'Economy Class', 'date': '2024-09-19', 'time': '19:38:20', 'price': 741883}
[2024-09-09 19:16:50,154][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Tripura', 'dest': 'Tripura', 'class': 'Economy Class', 'date': '2025-06-04', 'time': '07:25:23', 'price': 534977}
[2024-09-09 19:16:50,163][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Kerala', 'dest': 'Kerala', 'class': 'Premium Economy Class', 'date': '2026-01-12', 'time': '03:06:30', 'price': 48957}
[2024-09-09 19:16:50,167][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Chhattisgarh', 'dest': 'Chhattisgarh', 'class': 'First Class', 'date': '2026-08-02', 'time': '03:51:09', 'price': 394762}
[2024-09-09 19:16:50,171][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Goa', 'dest': 'Goa', 'class': 'Premium Economy Class', 'date': '2025-09-11', 'time': '16:01:54', 'price': 501845}
[2024-09-09 19:16:50,178][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Jharkhand', 'dest': 'Jharkhand', 'class': 'First Class', 'date': '2026-05-27', 'time': '14:15:41', 'price': 679515}
[2024-09-09 19:16:50,181][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Chhattisgarh', 'dest': 'Chhattisgarh', 'class': 'First Class', 'date': '2025-12-05', 'time': '15:39:51', 'price': 101599}
[2024-09-09 19:16:50,182][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Andhra Pradesh', 'dest': 'Andhra Pradesh', 'class': 'Business Class', 'date': '2026-04-02', 'time': '13:26:07', 'price': 631921}
[2024-09-09 19:16:50,187][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Gujarat', 'dest': 'Gujarat', 'class': 'First Class', 'date': '2025-07-03', 'time': '16:04:41', 'price': 755939}
[2024-09-09 19:16:50,195][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Nagaland', 'dest': 'Nagaland', 'class': 'Premium Economy Class', 'date': '2025-07-23', 'time': '13:42:07', 'price': 202245}
[2024-09-09 19:16:50,199][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Madhya Pradesh', 'dest': 'Madhya Pradesh', 'class': 'Economy Class', 'date': '2026-04-19', 'time': '22:44:27', 'price': 640253}
[2024-09-09 19:16:50,200][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Punjab', 'dest': 'Punjab', 'class': 'First Class', 'date': '2025-10-02', 'time': '18:23:55', 'price': 224371}
[2024-09-09 19:16:50,204][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Uttarakhand', 'dest': 'Uttarakhand', 'class': 'First Class', 'date': '2026-01-11', 'time': '12:23:47', 'price': 145467}
[2024-09-09 19:16:50,212][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Manipur', 'dest': 'Manipur', 'class': 'Economy Class', 'date': '2025-12-10', 'time': '13:44:50', 'price': 703427}
[2024-09-09 19:16:50,217][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Jharkhand', 'dest': 'Jharkhand', 'class': 'First Class', 'date': '2023-06-04', 'time': '09:22:33', 'price': 144479}
[2024-09-09 19:16:50,221][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'West Bengal', 'dest': 'West Bengal', 'class': 'Premium Economy Class', 'date': '2023-10-28', 'time': '04:53:04', 'price': 133995}
[2024-09-09 19:16:50,227][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Sikkim', 'dest': 'Sikkim', 'class': 'Business Class', 'date': '2023-03-23', 'time': '18:14:45', 'price': 417639}
[2024-09-09 19:16:50,232][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Manipur', 'dest': 'Manipur', 'class': 'Premium Economy Class', 'date': '2023-09-04', 'time': '17:02:36', 'price': 22605}
[2024-09-09 19:16:50,233][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Himachal Pradesh', 'dest': 'Himachal Pradesh', 'class': 'Business Class', 'date': '2023-10-20', 'time': '22:11:32', 'price': 198622}
[2024-09-09 19:16:50,238][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Gujarat', 'dest': 'Gujarat', 'class': 'First Class', 'date': '2024-09-05', 'time': '18:55:31', 'price': 137940}
[2024-09-09 19:16:50,245][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Odisha', 'dest': 'Odisha', 'class': 'Economy Class', 'date': '2023-03-05', 'time': '03:31:28', 'price': 120991}
[2024-09-09 19:16:50,249][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'West Bengal', 'dest': 'West Bengal', 'class': 'Premium Economy Class', 'date': '2024-04-20', 'time': '10:18:23', 'price': 293029}
[2024-09-09 19:16:50,250][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Jharkhand', 'dest': 'Jharkhand', 'class': 'Economy Class', 'date': '2024-02-15', 'time': '07:56:51', 'price': 798473}
[2024-09-09 19:16:50,254][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Karnataka', 'dest': 'Karnataka', 'class': 'Premium Economy Class', 'date': '2024-07-09', 'time': '18:44:40', 'price': 548810}
[2024-09-09 19:16:50,263][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Gujarat', 'dest': 'Gujarat', 'class': 'Business Class', 'date': '2024-01-31', 'time': '15:50:43', 'price': 165115}
[2024-09-09 19:16:50,266][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Kerala', 'dest': 'Kerala', 'class': 'Premium Economy Class', 'date': '2023-02-18', 'time': '06:13:02', 'price': 723960}
[2024-09-09 19:16:50,270][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Sikkim', 'dest': 'Sikkim', 'class': 'Economy Class', 'date': '2023-03-01', 'time': '01:33:40', 'price': 496823}
[2024-09-09 19:16:50,271][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Himachal Pradesh', 'dest': 'Himachal Pradesh', 'class': 'Economy Class', 'date': '2023-01-31', 'time': '21:22:42', 'price': 307841}
[2024-09-09 19:16:50,281][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Uttarakhand', 'dest': 'Uttarakhand', 'class': 'First Class', 'date': '2024-05-09', 'time': '15:06:40', 'price': 457462}
[2024-09-09 19:16:50,284][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Andhra Pradesh', 'dest': 'Andhra Pradesh', 'class': 'First Class', 'date': '2024-05-07', 'time': '02:47:01', 'price': 318538}
