[2024-09-07 20:18:06,432][__main__][INFO]: Welcome to AirLine!
[2024-09-07 20:18:06,432][reader.Mysql][INFO]: Connecting to database
[2024-09-07 20:18:06,448][reader.Mysql][WARNING]: Failed!
[2024-09-07 20:18:06,448][reader.Mysql][INFO]: Creating Database
[2024-09-07 20:18:06,472][__main__][INFO]: Inserting default flights...
[2024-09-07 20:18:07,662][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Mizoram', 'dest': 'Goa', 'class': 'Premium Economy Class', 'date': '2025-08-06', 'time': '10:29:04', 'price': 603877}
[2024-09-07 20:18:09,269][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Madhya Pradesh', 'dest': 'Sikkim', 'class': 'Premium Economy Class', 'date': '2025-02-03', 'time': '20:51:05', 'price': 378533}
[2024-09-07 20:18:09,334][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Arunachal Pradesh', 'dest': 'Manipur', 'class': 'Economy Class', 'date': '2026-04-09', 'time': '00:00:21', 'price': 695712}
[2024-09-07 20:18:09,397][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Assam, Bihar', 'dest': 'Uttarakhand', 'class': 'First Class', 'date': '2025-06-29', 'time': '02:05:45', 'price': 435603}
[2024-09-07 20:18:09,464][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Uttar Pradesh', 'dest': 'Meghalaya', 'class': 'First Class', 'date': '2025-06-21', 'time': '05:54:12', 'price': 579388}
[2024-09-07 20:18:09,540][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Himachal Pradesh', 'dest': 'Nagaland', 'class': 'First Class', 'date': '2025-10-07', 'time': '21:18:31', 'price': 372244}
[2024-09-07 20:18:09,602][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Uttarakhand', 'dest': 'Meghalaya', 'class': 'Economy Class', 'date': '2024-11-12', 'time': '20:19:02', 'price': 596641}
[2024-09-07 20:18:09,665][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Arunachal Pradesh', 'dest': 'Gujarat', 'class': 'Business Class', 'date': '2025-04-05', 'time': '07:14:27', 'price': 786304}
[2024-09-07 20:18:09,747][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Uttar Pradesh', 'dest': 'Meghalaya', 'class': 'First Class', 'date': '2026-02-15', 'time': '20:33:44', 'price': 492095}
[2024-09-07 20:18:09,814][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Goa', 'dest': 'Himachal Pradesh', 'class': 'First Class', 'date': '2024-10-06', 'time': '16:56:36', 'price': 361005}
[2024-09-07 20:18:09,880][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Himachal Pradesh', 'dest': 'Odisha', 'class': 'Premium Economy Class', 'date': '2025-08-05', 'time': '08:46:35', 'price': 542245}
[2024-09-07 20:18:09,964][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Jharkhand', 'dest': 'Tripura', 'class': 'Premium Economy Class', 'date': '2025-11-19', 'time': '23:16:59', 'price': 459782}
[2024-09-07 20:18:10,036][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Mizoram', 'dest': 'Tripura', 'class': 'Economy Class', 'date': '2026-01-06', 'time': '10:43:37', 'price': 81515}
[2024-09-07 20:18:10,097][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Arunachal Pradesh', 'dest': 'Maharashtra', 'class': 'First Class', 'date': '2024-10-25', 'time': '08:07:37', 'price': 561973}
[2024-09-07 20:18:10,179][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Maharashtra', 'dest': 'Chhattisgarh', 'class': 'Premium Economy Class', 'date': '2025-06-17', 'time': '14:14:15', 'price': 573682}
[2024-09-07 20:18:10,247][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Uttarakhand', 'dest': 'Mizoram', 'class': 'Business Class', 'date': '2026-06-12', 'time': '05:38:26', 'price': 561058}
[2024-09-07 20:18:10,314][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Himachal Pradesh', 'dest': 'Madhya Pradesh', 'class': 'Premium Economy Class', 'date': '2025-12-28', 'time': '19:47:09', 'price': 422339}
[2024-09-07 20:18:10,386][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Rajasthan', 'dest': 'Telangana', 'class': 'First Class', 'date': '2026-05-15', 'time': '18:07:37', 'price': 194448}
[2024-09-07 20:18:10,447][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Uttarakhand', 'dest': 'Mizoram', 'class': 'Business Class', 'date': '2025-12-27', 'time': '22:09:22', 'price': 233547}
[2024-09-07 20:18:10,515][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Odisha', 'dest': 'Assam, Bihar', 'class': 'Business Class', 'date': '2026-03-31', 'time': '05:36:05', 'price': 463313}
[2024-09-07 20:18:10,600][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Karnataka', 'dest': 'Assam, Bihar', 'class': 'First Class', 'date': '2025-01-22', 'time': '16:52:14', 'price': 371441}
[2024-09-07 20:18:10,664][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Arunachal Pradesh', 'dest': 'Andhra Pradesh', 'class': 'Business Class', 'date': '2025-01-27', 'time': '08:38:31', 'price': 230238}
[2024-09-07 20:18:10,737][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Odisha', 'dest': 'Kerala', 'class': 'Premium Economy Class', 'date': '2025-03-23', 'time': '21:10:44', 'price': 599658}
[2024-09-07 20:18:10,797][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Goa', 'dest': 'Telangana', 'class': 'Economy Class', 'date': '2025-10-20', 'time': '01:23:05', 'price': 199316}
[2024-09-07 20:18:10,864][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Chhattisgarh', 'dest': 'West Bengal', 'class': 'First Class', 'date': '2026-06-02', 'time': '04:33:08', 'price': 650224}
[2024-09-07 20:18:10,930][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Maharashtra', 'dest': 'Meghalaya', 'class': 'Business Class', 'date': '2025-01-16', 'time': '14:11:40', 'price': 167286}
[2024-09-07 20:18:11,014][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Punjab', 'dest': 'Odisha', 'class': 'First Class', 'date': '2025-07-20', 'time': '18:42:44', 'price': 724455}
[2024-09-07 20:18:11,080][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Nagaland', 'dest': 'Telangana', 'class': 'Economy Class', 'date': '2025-05-18', 'time': '17:47:44', 'price': 799737}
[2024-09-07 20:18:11,147][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Punjab', 'dest': 'Mizoram', 'class': 'First Class', 'date': '2026-06-10', 'time': '12:08:23', 'price': 624145}
[2024-09-07 20:18:11,214][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Goa', 'dest': 'Kerala', 'class': 'Economy Class', 'date': '2026-07-07', 'time': '14:16:11', 'price': 638736}
[2024-09-07 20:18:11,296][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Nagaland', 'dest': 'Rajasthan', 'class': 'Economy Class', 'date': '2026-02-15', 'time': '20:26:43', 'price': 607894}
[2024-09-07 20:18:11,364][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Himachal Pradesh', 'dest': 'Uttarakhand', 'class': 'Economy Class', 'date': '2026-03-14', 'time': '16:14:58', 'price': 771424}
[2024-09-07 20:18:11,438][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Andhra Pradesh', 'dest': 'Gujarat', 'class': 'Economy Class', 'date': '2025-08-23', 'time': '21:57:31', 'price': 627708}
[2024-09-07 20:18:11,500][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Madhya Pradesh', 'dest': 'Kerala', 'class': 'Premium Economy Class', 'date': '2025-01-13', 'time': '17:33:20', 'price': 267915}
[2024-09-07 20:18:11,568][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Sikkim', 'dest': 'Karnataka', 'class': 'Business Class', 'date': '2026-04-05', 'time': '08:00:51', 'price': 331645}
[2024-09-07 20:18:11,714][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Karnataka', 'dest': 'Mizoram', 'class': 'Business Class', 'date': '2025-10-09', 'time': '00:54:51', 'price': 176586}
[2024-09-07 20:18:11,785][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Punjab', 'dest': 'Haryana', 'class': 'Economy Class', 'date': '2025-07-08', 'time': '19:51:59', 'price': 485858}
[2024-09-07 20:18:11,849][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Punjab', 'dest': 'Odisha', 'class': 'First Class', 'date': '2025-04-23', 'time': '16:28:07', 'price': 52387}
[2024-09-07 20:18:11,916][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Kerala', 'dest': 'Nagaland', 'class': 'Business Class', 'date': '2025-05-18', 'time': '04:23:59', 'price': 649430}
[2024-09-07 20:18:11,982][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Arunachal Pradesh', 'dest': 'Madhya Pradesh', 'class': 'Business Class', 'date': '2024-12-23', 'time': '19:44:28', 'price': 287377}
[2024-09-07 20:18:12,049][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Uttar Pradesh', 'dest': 'Meghalaya', 'class': 'Premium Economy Class', 'date': '2026-02-03', 'time': '13:17:04', 'price': 495880}
[2024-09-07 20:18:12,113][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Uttar Pradesh', 'dest': 'Madhya Pradesh', 'class': 'Economy Class', 'date': '2026-08-15', 'time': '05:15:19', 'price': 604084}
[2024-09-07 20:18:12,180][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Nagaland', 'dest': 'Madhya Pradesh', 'class': 'Economy Class', 'date': '2026-07-31', 'time': '07:04:23', 'price': 452207}
[2024-09-07 20:18:12,247][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Tripura', 'dest': 'Uttar Pradesh', 'class': 'Business Class', 'date': '2025-04-08', 'time': '15:07:34', 'price': 599983}
[2024-09-07 20:18:12,330][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Jharkhand', 'dest': 'Arunachal Pradesh', 'class': 'Premium Economy Class', 'date': '2024-12-21', 'time': '09:44:19', 'price': 465914}
[2024-09-07 20:18:12,395][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Assam, Bihar', 'dest': 'Tripura', 'class': 'Business Class', 'date': '2025-03-27', 'time': '05:48:58', 'price': 457233}
[2024-09-07 20:18:12,447][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Kerala', 'dest': 'Maharashtra', 'class': 'Business Class', 'date': '2026-08-25', 'time': '05:42:40', 'price': 317610}
[2024-09-07 20:18:12,529][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Arunachal Pradesh', 'dest': 'Tamil Nadu', 'class': 'Business Class', 'date': '2025-03-02', 'time': '22:43:20', 'price': 433046}
[2024-09-07 20:18:12,600][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Chhattisgarh', 'dest': 'Mizoram', 'class': 'Premium Economy Class', 'date': '2026-06-06', 'time': '02:43:49', 'price': 442109}
[2024-09-07 20:18:12,663][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Gujarat', 'dest': 'Jharkhand', 'class': 'Premium Economy Class', 'date': '2024-10-17', 'time': '12:21:09', 'price': 563135}
[2024-09-07 20:18:12,730][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Meghalaya', 'dest': 'Mizoram', 'class': 'Business Class', 'date': '2025-04-23', 'time': '01:46:53', 'price': 273673}
[2024-09-07 20:18:12,802][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Karnataka', 'dest': 'West Bengal', 'class': 'Business Class', 'date': '2024-09-15', 'time': '03:33:56', 'price': 110332}
[2024-09-07 20:18:12,863][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Madhya Pradesh', 'dest': 'Meghalaya', 'class': 'First Class', 'date': '2026-08-22', 'time': '23:24:39', 'price': 633562}
[2024-09-07 20:18:12,930][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Jharkhand', 'dest': 'Maharashtra', 'class': 'First Class', 'date': '2024-12-14', 'time': '07:18:12', 'price': 57672}
[2024-09-07 20:18:12,996][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Odisha', 'dest': 'Maharashtra', 'class': 'Premium Economy Class', 'date': '2024-12-21', 'time': '23:32:03', 'price': 486082}
[2024-09-07 20:18:13,072][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Nagaland', 'dest': 'Karnataka', 'class': 'First Class', 'date': '2024-10-13', 'time': '15:46:16', 'price': 267176}
[2024-09-07 20:18:13,147][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Kerala', 'dest': 'Punjab', 'class': 'Premium Economy Class', 'date': '2025-11-29', 'time': '15:19:38', 'price': 343095}
[2024-09-07 20:18:13,213][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Manipur', 'dest': 'Tripura', 'class': 'Premium Economy Class', 'date': '2025-02-04', 'time': '13:51:41', 'price': 34638}
[2024-09-07 20:18:13,280][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'Mizoram', 'dest': 'Andhra Pradesh', 'class': 'Premium Economy Class', 'date': '2026-03-09', 'time': '08:11:31', 'price': 759486}
[2024-09-07 20:18:13,346][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Maharashtra', 'dest': 'Uttarakhand', 'class': 'First Class', 'date': '2024-09-13', 'time': '10:11:23', 'price': 609730}
[2024-09-07 20:18:13,413][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Arunachal Pradesh', 'dest': 'Madhya Pradesh', 'class': 'Economy Class', 'date': '2025-06-17', 'time': '23:17:24', 'price': 77059}
[2024-09-07 20:18:13,479][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Punjab', 'dest': 'Sikkim', 'class': 'Economy Class', 'date': '2024-11-04', 'time': '10:23:24', 'price': 417429}
[2024-09-07 20:18:13,546][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Uttar Pradesh', 'dest': 'Jharkhand', 'class': 'First Class', 'date': '2025-11-20', 'time': '00:17:35', 'price': 704039}
[2024-09-07 20:18:13,630][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Madhya Pradesh', 'dest': 'Jharkhand', 'class': 'Premium Economy Class', 'date': '2026-07-22', 'time': '19:28:26', 'price': 344087}
[2024-09-07 20:18:13,703][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Nagaland', 'dest': 'Sikkim', 'class': 'Business Class', 'date': '2025-10-19', 'time': '03:08:32', 'price': 24033}
[2024-09-07 20:18:13,763][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Assam, Bihar', 'dest': 'Jharkhand', 'class': 'First Class', 'date': '2024-10-27', 'time': '14:52:21', 'price': 113070}
[2024-09-07 20:18:13,830][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Assam, Bihar', 'dest': 'Meghalaya', 'class': 'First Class', 'date': '2026-07-05', 'time': '02:14:54', 'price': 789906}
[2024-09-07 20:18:13,896][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Jharkhand', 'dest': 'Tamil Nadu', 'class': 'First Class', 'date': '2024-09-28', 'time': '23:57:52', 'price': 289162}
[2024-09-07 20:18:13,979][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Telangana', 'dest': 'Assam, Bihar', 'class': 'First Class', 'date': '2026-08-07', 'time': '19:41:30', 'price': 442689}
[2024-09-07 20:18:14,046][__main__][INFO]: Inserted flight: {'name': 'Alliance Air', 'pod': 'Himachal Pradesh', 'dest': 'Punjab', 'class': 'Economy Class', 'date': '2024-10-17', 'time': '16:50:05', 'price': 335737}
[2024-09-07 20:18:14,113][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Maharashtra', 'dest': 'Uttarakhand', 'class': 'Premium Economy Class', 'date': '2025-07-15', 'time': '07:59:16', 'price': 247328}
[2024-09-07 20:18:14,179][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Punjab', 'dest': 'Chhattisgarh', 'class': 'Business Class', 'date': '2025-10-22', 'time': '07:20:15', 'price': 140018}
[2024-09-07 20:18:14,246][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Manipur', 'dest': 'Karnataka', 'class': 'Economy Class', 'date': '2026-01-30', 'time': '13:08:16', 'price': 639013}
[2024-09-07 20:18:14,313][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'West Bengal', 'dest': 'Uttarakhand', 'class': 'Business Class', 'date': '2025-06-05', 'time': '12:28:40', 'price': 787952}
[2024-09-07 20:18:14,380][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Maharashtra', 'dest': 'Odisha', 'class': 'First Class', 'date': '2024-11-17', 'time': '14:14:25', 'price': 487141}
[2024-09-07 20:18:14,463][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Tamil Nadu', 'dest': 'Telangana', 'class': 'Premium Economy Class', 'date': '2024-12-22', 'time': '10:40:18', 'price': 509865}
[2024-09-07 20:18:14,529][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Punjab', 'dest': 'Goa', 'class': 'Economy Class', 'date': '2026-04-23', 'time': '03:48:38', 'price': 432708}
[2024-09-07 20:18:14,596][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Himachal Pradesh', 'dest': 'Haryana', 'class': 'Premium Economy Class', 'date': '2025-06-11', 'time': '13:41:40', 'price': 64180}
[2024-09-07 20:18:14,662][__main__][INFO]: Inserted flight: {'name': 'AirAsia India', 'pod': 'Nagaland', 'dest': 'Mizoram', 'class': 'Economy Class', 'date': '2024-12-17', 'time': '23:28:21', 'price': 90964}
[2024-09-07 20:18:14,730][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Karnataka', 'dest': 'Rajasthan', 'class': 'Business Class', 'date': '2023-12-27', 'time': '14:10:50', 'price': 499320}
[2024-09-07 20:18:14,810][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'Nagaland', 'dest': 'Himachal Pradesh', 'class': 'Business Class', 'date': '2023-03-30', 'time': '13:29:26', 'price': 144120}
[2024-09-07 20:18:14,879][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Arunachal Pradesh', 'dest': 'Nagaland', 'class': 'Economy Class', 'date': '2023-09-02', 'time': '02:41:17', 'price': 685202}
[2024-09-07 20:18:14,946][__main__][INFO]: Inserted flight: {'name': 'SpiceJet', 'pod': 'West Bengal', 'dest': 'Himachal Pradesh', 'class': 'Economy Class', 'date': '2024-02-27', 'time': '19:32:26', 'price': 533115}
[2024-09-07 20:18:15,012][__main__][INFO]: Inserted flight: {'name': 'Akasa Air', 'pod': 'Chhattisgarh', 'dest': 'Rajasthan', 'class': 'Premium Economy Class', 'date': '2022-12-14', 'time': '10:52:13', 'price': 409832}
[2024-09-07 20:18:15,079][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Chhattisgarh', 'dest': 'Kerala', 'class': 'Economy Class', 'date': '2022-12-26', 'time': '17:27:18', 'price': 486329}
[2024-09-07 20:18:15,146][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Madhya Pradesh', 'dest': 'Rajasthan', 'class': 'Economy Class', 'date': '2023-04-03', 'time': '14:38:56', 'price': 44966}
[2024-09-07 20:18:15,213][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Tamil Nadu', 'dest': 'Chhattisgarh', 'class': 'Business Class', 'date': '2023-12-23', 'time': '08:50:29', 'price': 753924}
[2024-09-07 20:18:15,279][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Andhra Pradesh', 'dest': 'Mizoram', 'class': 'First Class', 'date': '2024-01-21', 'time': '07:19:52', 'price': 134089}
[2024-09-07 20:18:15,346][__main__][INFO]: Inserted flight: {'name': 'Air India', 'pod': 'Gujarat', 'dest': 'Kerala', 'class': 'Economy Class', 'date': '2022-10-13', 'time': '21:47:05', 'price': 265222}
[2024-09-07 20:18:15,413][__main__][INFO]: Inserted flight: {'name': 'IndiGo', 'pod': 'West Bengal', 'dest': 'Manipur', 'class': 'Premium Economy Class', 'date': '2024-04-29', 'time': '11:54:04', 'price': 143526}
[2024-09-07 20:18:15,479][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Telangana', 'dest': 'Tamil Nadu', 'class': 'First Class', 'date': '2023-12-17', 'time': '10:35:08', 'price': 671708}
[2024-09-07 20:18:15,562][__main__][INFO]: Inserted flight: {'name': 'Air India Express', 'pod': 'Tamil Nadu', 'dest': 'Assam, Bihar', 'class': 'Premium Economy Class', 'date': '2023-12-22', 'time': '11:24:46', 'price': 417342}
[2024-09-07 20:18:15,631][__main__][INFO]: Inserted flight: {'name': 'GoAir', 'pod': 'Tamil Nadu', 'dest': 'Manipur', 'class': 'Business Class', 'date': '2024-08-14', 'time': '17:02:01', 'price': 435433}
[2024-09-07 20:18:15,696][__main__][INFO]: Inserted flight: {'name': 'Vistara', 'pod': 'Andhra Pradesh', 'dest': 'Nagaland', 'class': 'Business Class', 'date': '2024-05-03', 'time': '02:16:53', 'price': 396662}
[2024-09-07 20:18:15,762][__main__][INFO]: Inserted flight: {'name': 'Star Air', 'pod': 'Uttarakhand', 'dest': 'Tamil Nadu', 'class': 'First Class', 'date': '2024-08-03', 'time': '19:09:16', 'price': 476696}
